date,Net_Gen_By_Fuel_MWh
2001-03-31,14712.404
2001-06-30,14063.412
2001-09-30,15966.806
2001-12-31,14020.812
2002-03-31,13486.364
2002-06-30,13959.683
2002-09-30,16433.34
2002-12-31,14552.05
2003-03-31,14768.117
2003-06-30,13767.568
2003-09-30,16410.373
2003-12-31,15176.366
2004-03-31,15435.84606
2004-06-30,13611.27843
2004-09-30,16118.59407
2004-12-31,15279.21486
2005-03-31,14822.959
2005-06-30,14304.43888
2005-09-30,17550.92408
2005-12-31,15146.34163
2006-03-31,15262.41122
2006-06-30,15180.71849
2006-09-30,16922.05052
2006-12-31,14274.66324
2007-03-31,15380.15986
2007-06-30,15190.76858
2007-09-30,17118.02149
2007-12-31,15701.67978
2008-03-31,15949.19593
2008-06-30,13970.58361
2008-09-30,17713.41159
2008-12-31,15846.36381
2009-03-31,15479.58319
2009-06-30,13504.69432
2009-09-30,15438.8426
2009-12-31,15535.94032
2010-03-31,15465.12239
2010-06-30,15984.62275
2010-09-30,17749.7435
2010-12-31,15114.57847
2011-03-31,15711.02554
2011-06-30,14097.30013
2011-09-30,18583.11466
2011-12-31,14897.90345
2012-03-31,14918.40996
2012-06-30,15013.11027
2012-09-30,18772.75899
2012-12-31,15046.65866
2013-03-31,16675.71549
2013-06-30,15622.91198
2013-09-30,17783.52267
2013-12-31,15880.64166
2014-03-31,16077.09982
2014-06-30,14325.3498
2014-09-30,16238.85589
2014-12-31,14423.49018
2015-03-31,17058.63143
2015-06-30,15241.19667
2015-09-30,18559.74884
2015-12-31,15500.6063
2016-03-31,15890.20202
2016-06-30,15178.41621
2016-09-30,19138.11445
2016-12-31,14759.87847
2017-03-31,16002.83126
2017-06-30,13634.70068
2017-09-30,18120.24762
2017-12-31,17349.55317
2018-03-31,17004.43221
2018-06-30,14370.66695
2018-09-30,18439.44549
2018-12-31,16122.25877
2019-03-31,16398.5677
2019-06-30,14183.98781
2019-09-30,16682.59146
2019-12-31,15509.15181
2020-03-31,15909.47498
2020-06-30,14292.11762
2020-09-30,17452.75011
2020-12-31,13794.20277
2021-03-31,16865.6106
2021-06-30,16131.09071
2021-09-30,18866.54311
2021-12-31,13615.42976
