ds,y
2001-03-31,580.991
2001-06-30,1208.694
2001-09-30,1141.952
2001-12-31,568.101
2002-03-31,551.885
2002-06-30,1444.87
2002-09-30,1214.564
2002-12-31,591.326
2003-03-31,627.963
2003-06-30,1426.637
2003-09-30,1167.86
2003-12-31,672.97
2004-03-31,620.01937
2004-06-30,1715.75781
2004-09-30,1438.36391
2004-12-31,531.73418
2005-03-31,659.1799
2005-06-30,1564.0572
2005-09-30,1285.75132
2005-12-31,753.2406
2006-03-31,884.4368
2006-06-30,1602.89303
2006-09-30,1440.1041
2006-12-31,955.36707
2007-03-31,981.96656
2007-06-30,2072.90496
2007-09-30,1760.26353
2007-12-31,769.79831
2008-03-31,983.3585
2008-06-30,1886.85929
2008-09-30,1754.43231
2008-12-31,760.30479
2009-03-31,836.93802
2009-06-30,2154.02144
2009-09-30,2037.13918
2009-12-31,811.71461
2010-03-31,769.39596
2010-06-30,2102.00158
2010-09-30,2207.43763
2010-12-31,999.79684
2011-03-31,1274.91175
2011-06-30,3007.73039
2011-09-30,2299.99305
2011-12-31,1169.20183
2012-03-31,1769.68369
2012-06-30,3446.41129
2012-09-30,2698.56707
2012-12-31,1839.56763
2013-03-31,2265.20716
2013-06-30,4921.66013
2013-09-30,3867.99758
2013-12-31,1767.19555
2014-03-31,2385.94016
2014-06-30,4930.13748
2014-09-30,3647.16918
2014-12-31,2029.25076
2015-03-31,1631.96167
2015-06-30,4611.38922
2015-09-30,3783.77422
2015-12-31,2202.43343
2016-03-31,2523.96585
2016-06-30,4591.2328
2016-09-30,4165.24304
2016-12-31,2228.59699
2017-03-31,2519.70158
2017-06-30,4494.01505
2017-09-30,4275.47166
2017-12-31,1533.76004
2018-03-31,2370.83999
2018-06-30,4945.96378
2018-09-30,4469.18619
2018-12-31,2237.96084
2019-03-31,2681.87006
2019-06-30,4876.83116
2019-09-30,4352.75537
2019-12-31,1823.61234
2020-03-31,2674.13625
2020-06-30,4795.90091
2020-09-30,3928.06183
2020-12-31,2184.99001
2021-03-31,3696.10886
2021-06-30,4656.8242
2021-09-30,3433.82693
2021-12-31,3838.75136
