ds,y
2001-03-31,4644.881
2001-06-30,8195.576
2001-09-30,7839.982
2001-12-31,4861.335
2002-03-31,6888.927
2002-06-30,9756.152
2002-09-30,8751.033
2002-12-31,5744.516
2003-03-31,7852.826
2003-06-30,11536.429
2003-09-30,10350.823
2003-12-31,6630.625
2004-03-31,8813.57531
2004-06-30,10072.66563
2004-09-30,9128.79199
2004-12-31,6125.89636
2005-03-31,7921.41572
2005-06-30,13110.01278
2005-09-30,10920.88122
2005-12-31,7679.55685
2006-03-31,13099.8018
2006-06-30,16488.09442
2006-09-30,11293.48878
2006-12-31,7165.99509
2007-03-31,6004.87561
2007-06-30,7979.43846
2007-09-30,8389.37203
2007-12-31,4954.06479
2008-03-31,4220.48652
2008-06-30,8696.81464
2008-09-30,8471.55991
2008-12-31,2738.94855
2009-03-31,4822.50429
2009-06-30,9786.11516
2009-09-30,8966.74347
2009-12-31,4312.67341
2010-03-31,4813.11832
2010-06-30,10966.42387
2010-09-30,10338.20051
2010-12-31,7313.12732
2011-03-31,9561.33652
2011-06-30,14708.51535
2011-09-30,12274.67581
2011-12-31,6012.93921
2012-03-31,3933.45952
2012-06-30,8828.92312
2012-09-30,8696.11241
2012-12-31,5378.87537
2013-03-31,4983.72417
2013-06-30,7822.501
2013-09-30,7587.26139
2013-12-31,3361.11292
2014-03-31,2492.43253
2014-06-30,5728.95233
2014-09-30,5482.3094
2014-12-31,2827.6459
2015-03-31,2649.14668
2015-06-30,3781.32623
2015-09-30,4972.94427
2015-12-31,2405.08092
2016-03-31,5378.54962
2016-06-30,9277.43088
2016-09-30,8611.92224
2016-12-31,5674.21875
2017-03-31,11739.42936
2017-06-30,13816.83136
2017-09-30,11074.48246
2017-12-31,5732.39801
2018-03-31,4655.29897
2018-06-30,9233.30548
2018-09-30,8329.03994
2018-12-31,4113.02218
2019-03-31,7958.79045
2019-06-30,13827.68333
2019-09-30,10806.28849
2019-12-31,5762.00642
2020-03-31,3989.22394
2020-06-30,7097.03819
2020-09-30,6940.42684
2020-12-31,3350.78905
2021-03-31,2458.19435
2021-06-30,4231.11536
2021-09-30,5003.73071
2021-12-31,2866.36899
