date,Net_Gen_By_Fuel_MWh
2001-03-31,313.209
2001-06-30,310.955
2001-09-30,207.923
2001-12-31,355.423
2002-03-31,720.163
2002-06-30,759.052
2002-09-30,629.221
2002-12-31,547.668
2003-03-31,576.555
2003-06-30,682.713
2003-09-30,628.456
2003-12-31,682.128
2004-03-31,796.83361
2004-06-30,986.55095
2004-09-30,590.45535
2004-12-31,763.85009
2005-03-31,870.39533
2005-06-30,1267.66191
2005-09-30,884.82632
2005-12-31,1214.32544
2006-03-31,1512.1452
2006-06-30,1724.54337
2006-09-30,1330.9971
2006-12-31,2102.82934
2007-03-31,1965.89072
2007-06-30,1971.16764
2007-09-30,2044.56939
2007-12-31,3024.75525
2008-03-31,3911.29079
2008-06-30,5027.85818
2008-09-30,2507.14063
2008-12-31,4778.73209
2009-03-31,5280.97261
2009-06-30,5161.07883
2009-09-30,4070.19216
2009-12-31,5513.85942
2010-03-31,6320.47266
2010-06-30,7630.73821
2010-09-30,5109.85171
2010-12-31,7190.34699
2011-03-31,7280.74535
2011-06-30,9522.70628
2011-09-30,5733.72061
2011-12-31,8010.91499
2012-03-31,8997.18668
2012-06-30,8425.57488
2012-09-30,6160.6001
2012-12-31,8630.811
2013-03-31,9449.43675
2013-06-30,11102.92058
2013-09-30,6532.87165
2013-12-31,8788.39197
2014-03-31,10342.63044
2014-06-30,11724.52878
2014-09-30,7640.77488
2014-12-31,10297.18942
2015-03-31,8842.88969
2015-06-30,11881.11201
2015-09-30,10742.04053
2015-12-31,13367.32278
2016-03-31,15206.64218
2016-06-30,13691.29533
2016-09-30,13292.38457
2016-12-31,15340.46191
2017-03-31,18796.40227
2017-06-30,18077.67306
2017-09-30,12959.54305
2017-12-31,17227.37814
2018-03-31,19853.46806
2018-06-30,22837.66019
2018-09-30,14780.01166
2018-12-31,18229.29378
2019-03-31,20259.00855
2019-06-30,21890.48173
2019-09-30,19735.8638
2019-12-31,21735.01651
2020-03-31,23389.58271
2020-06-30,25123.37585
2020-09-30,19487.53821
2020-12-31,24440.50065
2021-03-31,25042.01484
2021-06-30,26313.95352
2021-09-30,20496.60463
2021-12-31,28196.70833
