date,Net_Gen_By_Fuel_MWh
2001-03-31,568.13336
2001-06-30,540.25135
2001-09-30,452.82149
2001-12-31,619.73875
2002-03-31,978.86421
2002-06-30,1084.597
2002-09-30,1011.072
2002-12-31,900.718
2003-03-31,880.162
2003-06-30,1066.793
2003-09-30,994.725
2003-12-31,1024.055
2004-03-31,1083.52058
2004-06-30,1258.36571
2004-09-30,875.39004
2004-12-31,1029.41124
2005-03-31,1142.86727
2005-06-30,1548.90105
2005-09-30,1163.66558
2005-12-31,1480.17771
2006-03-31,1797.40786
2006-06-30,2005.96048
2006-09-30,1637.99287
2006-12-31,2376.89867
2007-03-31,2281.03242
2007-06-30,2245.17846
2007-09-30,2362.31044
2007-12-31,3399.09093
2008-03-31,4270.1358
2008-06-30,5371.15761
2008-09-30,2872.45366
2008-12-31,5125.34725
2009-03-31,5552.24743
2009-06-30,5419.56095
2009-09-30,4348.02013
2009-12-31,5784.64792
2010-03-31,6660.02259
2010-06-30,7962.67491
2010-09-30,5485.41923
2010-12-31,7596.71119
2011-03-31,7705.89501
2011-06-30,9890.89905
2011-09-30,6128.42085
2011-12-31,8457.91855
2012-03-31,9438.1192
2012-06-30,8828.65041
2012-09-30,6652.83691
2012-12-31,9097.09
2013-03-31,9949.72925
2013-06-30,11544.15901
2013-09-30,7050.39025
2013-12-31,9215.2789
2014-03-31,10844.44088
2014-06-30,12265.20784
2014-09-30,8183.26594
2014-12-31,10802.79902
2015-03-31,9269.95412
2015-06-30,12323.3756
2015-09-30,11265.72217
2015-12-31,13815.2963
2016-03-31,15734.45557
2016-06-30,14245.77274
2016-09-30,13973.3772
2016-12-31,15990.68382
2017-03-31,19550.6324
2017-06-30,19155.76375
2017-09-30,13992.47556
2017-12-31,18128.21593
2018-03-31,20888.92138
2018-06-30,24180.68837
2018-09-30,16192.71878
2018-12-31,19233.83404
2019-03-31,21398.58636
2019-06-30,23539.84694
2019-09-30,21480.28027
2019-12-31,23027.99315
2020-03-31,24959.58553
2020-06-30,27788.14956
2020-09-30,22941.8115
2020-12-31,26663.888
2021-03-31,27653.00991
2021-06-30,30244.74741
2021-09-30,25759.09076
2021-12-31,31929.70183
