date,coal,natural_gas,nuclear,hydro,wind,solar_all,other,all_sources,state
2001-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2001-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2001-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2001-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2002-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2002-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2002-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2002-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2003-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2003-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2003-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2003-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2004-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2004-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2004-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2004-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2005-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2005-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2005-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2006-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2006-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2007-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2007-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2007-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2008-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2008-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2008-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2009-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2009-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2009-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2009-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2010-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2010-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2010-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2010-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
2011-03-31,0.0,11.66583363,0.0,0.0,0.0,0.0,0.0,11.66583363,District of Columbia
2011-06-30,0.0,15.164896645,0.0,0.0,0.0,0.0,0.0,15.164896645,District of Columbia
2011-09-30,0.0,18.62333033,0.0,0.0,0.0,0.0,0.0,18.62333033,District of Columbia
2011-12-31,0.0,13.932949895,0.0,0.0,0.0,0.0,0.0,13.932949895,District of Columbia
2012-03-31,0.0,13.07478222,0.0,0.0,0.0,0.0,0.0,13.07478222,District of Columbia
2012-06-30,0.0,15.5223791,0.0,0.0,0.0,0.0,0.0,15.5223791,District of Columbia
2012-09-30,0.0,17.84378119,0.0,0.0,0.0,0.0,0.0,17.84378119,District of Columbia
2012-12-31,0.0,13.202706055,0.0,0.0,0.0,0.0,0.0,13.202706055,District of Columbia
2013-03-31,0.0,12.33749852,0.0,0.0,0.0,0.0,0.0,12.33749852,District of Columbia
2013-06-30,0.0,13.22344315,0.0,0.0,0.0,0.0,0.0,13.22344315,District of Columbia
2013-09-30,0.0,15.54705196,0.0,0.0,0.0,0.0,0.0,15.54705196,District of Columbia
2013-12-31,0.0,12.33405179,0.0,0.0,0.0,0.0,0.0,12.33405179,District of Columbia
2014-03-31,0.0,11.09189579,0.0,0.0,0.0,0.28446478,0.0,11.37636057,District of Columbia
2014-06-30,0.0,13.65708125,0.0,0.0,0.0,0.38089744,0.0,14.03797869,District of Columbia
2014-09-30,0.0,16.142247195,0.0,0.0,0.0,0.3770928,0.0,16.519339995,District of Columbia
2014-12-31,0.0,12.346476255,0.0,0.0,0.0,0.2697647999999999,0.0,12.616241055,District of Columbia
2015-03-31,0.0,8.02245664,0.0,0.0,0.0,0.3089464,0.0,8.33140304,District of Columbia
2015-06-30,0.0,9.50500298,0.0,0.0,0.0,0.41420739,0.11831057,10.03752094,District of Columbia
2015-09-30,0.0,10.7954484,0.0,0.0,0.0,0.3994128099999999,0.40304247,11.59790368,District of Columbia
2015-12-31,0.0,8.704299050000001,0.0,0.0,0.0,0.27253744,0.43961596,9.41645245,District of Columbia
2016-03-31,0.0,10.47961253,0.0,0.0,0.0,0.20069175,0.40621749,11.08652177,District of Columbia
2016-06-30,0.0,11.790819345,0.0,0.0,0.0,0.38336521,0.42467365,12.598858205,District of Columbia
2016-09-30,0.0,14.26737252,0.0,0.0,0.0,0.4304910599999999,0.39713015,15.09499373,District of Columbia
2016-12-31,0.0,9.939858595,0.0,0.0,0.0,0.3510640399999999,0.40789211,10.698814745,District of Columbia
2017-03-31,0.0,13.879147345,0.0,0.0,0.0,0.44682246,0.429722,14.755691805,District of Columbia
2017-06-30,0.0,9.18242503,0.0,0.0,0.0,0.63479266,0.290284,10.10750169,District of Columbia
2017-09-30,0.0,11.84279429,0.0,0.0,0.0,0.6581003799999999,0.303087,12.80398167,District of Columbia
2017-12-31,0.0,3.50002063,0.0,0.0,0.0,0.49637867,0.439084,4.4354833,District of Columbia
2018-03-31,0.0,10.85040462,0.0,0.0,0.0,0.6042540599999999,0.475912,11.93057068,District of Columbia
2018-06-30,0.0,0.0,0.0,0.0,0.0,0.87768891,0.438743,1.31643191,District of Columbia
2018-09-30,0.0,15.435057475,0.0,0.0,0.0,0.91667271,0.404209,16.755939185000003,District of Columbia
2018-12-31,0.0,7.068594740000001,0.0,0.0,0.0,0.66762316,0.434527,8.1707449,District of Columbia
2019-03-31,0.0,28.60415122,0.0,0.0,0.0,0.89084433,0.419523,29.91451855,District of Columbia
2019-06-30,0.0,26.109539395,0.0,0.0,0.0,1.27140508,0.415586,27.796530475000004,District of Columbia
2019-09-30,0.0,34.486150900000005,0.0,0.0,0.0,1.31257586,0.431396,36.23012276000001,District of Columbia
2019-12-31,0.0,28.957895045000004,0.0,0.0,0.0,0.96081436,0.4424629999999999,30.361172405000005,District of Columbia
2020-03-31,0.0,29.161927985,0.0,0.0,0.0,1.17312041,0.48133731,30.816385705,District of Columbia
2020-06-30,0.0,19.17871184,0.0,0.0,0.0,1.6221754299999998,0.44501244,21.24589971,District of Columbia
2020-09-30,0.0,36.99644344,0.0,0.0,0.0,1.63782098,0.35818516,38.99244958,District of Columbia
2020-12-31,0.0,32.14009783,0.0,0.0,0.0,1.20887491,0.4158795699999999,33.76485231,District of Columbia
2021-03-31,0.0,34.756800215000005,0.0,0.0,0.0,0.0,0.4856667699999999,35.24246698500001,District of Columbia
2021-06-30,0.0,0.0,0.0,0.0,0.0,2.17270142,0.47017607,2.64287749,District of Columbia
2021-09-30,0.0,32.275025925,0.0,0.0,0.0,0.0,0.68665124,32.961677165000005,District of Columbia
2021-12-31,0.0,24.15435002,0.0,0.0,0.0,0.0,0.64707943,24.80142945,District of Columbia
2022-03-31,0.0,23.17884040354313,0.0,0.0,0.0,0.7662471518989251,0.5611916754770988,24.50627923091915,District of Columbia
2022-06-30,0.0,21.199271054636984,0.0,0.0,0.0,0.9338883768851216,0.5669424599340367,22.700101891456143,District of Columbia
2022-09-30,0.0,25.168436311014965,0.0,0.0,0.0,0.8491408250672233,0.6030930637959572,26.620670199878145,District of Columbia
2022-12-31,0.0,22.433157703513803,0.0,0.0,0.0,0.780544908286527,0.6193646694801769,23.833067281280503,District of Columbia
2023-03-31,0.0,24.150020846189243,0.0,0.0,0.0,0.8492782816416293,0.593246907285703,25.592546035116577,District of Columbia
2023-06-30,0.0,23.508765767498154,0.0,0.0,0.0,0.9573137542571384,0.6132707474339083,25.0793502691892,District of Columbia
2023-09-30,0.0,26.425614348666603,0.0,0.0,0.0,0.9302150199753362,0.6682884492850706,28.02411781792701,District of Columbia
2023-12-31,0.0,24.01758100071249,0.0,0.0,0.0,0.8479356015141641,0.6848998106666265,25.550416412893277,District of Columbia
2024-03-31,0.0,26.48358566645913,0.0,0.0,0.0,0.8342539677769916,0.7114598740289029,28.02929950826503,District of Columbia
2024-06-30,0.0,22.64037406285692,0.0,0.0,0.0,1.0746351509723304,0.7008317770543862,24.415840990883638,District of Columbia
2024-09-30,0.0,28.142124945364976,0.0,0.0,0.0,0.9303549413980768,0.6940009294006285,29.76648081616368,District of Columbia
2024-12-31,0.0,25.18982417069631,0.0,0.0,0.0,0.8586990496724104,0.7151333818659527,26.763656602234672,District of Columbia
2001-03-31,16930.218514,3726.1357015,109.83620700000002,0.686091,0.0,0.0,50.849455,20817.7259685,Florida
2001-06-30,17091.632952,6023.4003985,100.298926,0.8978339999999999,0.0,0.0,51.872951,23268.1030615,Florida
2001-09-30,19016.035214,8180.1448855,110.20685,0.903105,0.0,0.0,52.783452,27360.0735065,Florida
2001-12-31,15641.13484,6902.584029500001,90.242269,0.615048,0.0,0.0,56.413428,22690.9896145,Florida
2002-03-31,15495.389704,6392.768182,110.218979,1.070328,0.0,0.0,57.828857,22057.276050000004,Florida
2002-06-30,16204.011168,8968.021696,108.975178,0.909384,0.0,0.0,49.826052,25331.743478,Florida
2002-09-30,19519.389296,10936.310101,112.362523,0.662676,0.0,0.0,50.407209,30619.131805,Florida
2002-12-31,16600.980526,7814.124188499999,106.59831,1.224006,0.0,0.0,49.004707,24571.9317375,Florida
2003-03-31,17077.08863,7183.9201665,103.714533,1.237257,0.0,0.0,62.088939,24428.0495255,Florida
2003-06-30,17353.306692,9129.5730265,93.731404,1.2856409999999998,0.0,0.0,64.26157400000001,26642.1583375,Florida
2003-09-30,19104.397044,10235.929354500002,111.409311,1.640793,0.0,0.0,65.57163399999999,29518.9481365,Florida
2003-12-31,15005.869823999998,8703.902709,93.878005,1.352316,0.0,0.0,61.806343,23866.809196999995,Florida
2004-03-31,15665.826679,7312.348661505,110.04864000000002,1.3926042900000002,0.0,0.0,58.89733927,23148.513924065,Florida
2004-06-30,16467.985022419998,10027.323291885,102.547185,1.3926042900000002,0.0,0.0,65.03576613999999,26664.283869734994,Florida
2004-09-30,17658.979791679998,12105.49283959,100.084894,1.3926042900000002,0.0,0.0,60.697473,29926.64760256,Florida
2004-12-31,16574.761992099997,9085.180781445,93.121769,1.3926042900000002,0.0,0.0,61.14255581,25815.599702645,Florida
2005-03-31,14347.04016834,8427.3534955,96.747989,1.57557036,0.0,0.0,60.902972,22933.6201952,Florida
2005-06-30,15339.41414132,10081.65956025,94.857009,1.48209852,0.0,0.0,60.695034850000006,25578.10784394,Florida
2005-09-30,17539.11640268,13966.739072995,108.301128,1.4117869500000002,0.0,0.0,65.33283603999999,31680.901226665,Florida
2005-12-31,16466.923677439998,8904.533975249999,73.95861199999999,1.11988296,0.0,0.0,58.1755207,25504.711668349995,Florida
2006-03-31,15603.40760516,9202.379057365,99.357427,1.10666157,0.0,0.0,59.23857239,24965.489323485,Florida
2006-06-30,16088.4127272,13706.268084405,94.35452,1.18689207,0.0,0.0,58.81883611000001,29949.041059785,Florida
2006-09-30,18280.0515282,14868.31053117,111.032129,1.1402697600000002,0.0,0.0,59.94439,33320.47884813,Florida
2006-12-31,15909.6786082,10354.867328994998,103.798461,0.8380386,0.0,0.0,57.33037452,26426.512811314995,Florida
2007-03-31,16536.88483748,8887.096147425,110.449989,1.25180265,0.0,0.0,58.66503147,25594.347808025,Florida
2007-06-30,15872.39680292,12648.878165545,93.052128,0.82870074,0.0,0.0,55.742359840000006,28670.898157045,Florida
2007-09-30,19056.28422946,16224.01784018,100.435387,0.58601865,0.0,0.0,60.01295208,35441.33642736999,Florida
2007-12-31,16942.508490099997,12361.085711065,76.823253,0.57684417,0.0,0.0,59.28858283,29440.282881164992,Florida
2008-03-31,16349.5514259,10442.470127025,101.1309,1.38316248,0.0,0.0,56.35812958,26950.893744985,Florida
2008-06-30,16116.162679299998,14278.53641496,101.834174,1.14847656,0.0,0.0,59.04660055,30556.72834537,Florida
2008-09-30,18718.43574624,16015.71467237,109.199181,0.84101325,0.0,0.0,56.87776243,34901.06837529,Florida
2008-12-31,14552.330698599995,11082.002891985,105.568333,0.95666592,0.0,0.0,48.75156224,25789.610151744997,Florida
2009-03-31,12494.93916746,11120.344290639998,107.909698,0.95522385,0.0,0.0,51.94826829,23776.09664824,Florida
2009-06-30,13572.33335218,15634.679950089998,89.04444900000001,1.10789742,0.0,0.0,53.08110315,29350.24675184,Florida
2009-09-30,14804.09833874,18542.227175115,101.078146,0.79160865,0.0,0.0,57.62658262,33505.821851125,Florida
2009-12-31,14290.509060199998,13930.2524495,80.500108,1.51751208,0.0,0.0,56.31449863,28359.09362841,Florida
2010-03-31,14340.96256284,12912.79055886,87.53036499999999,1.50625335,0.0,0.0,57.00237499,27399.79211504,Florida
2010-06-30,14565.667766459996,17028.029350895,63.29227528,0.8784512099999999,0.0,0.0,52.763602080000005,31710.631445924995,Florida
2010-09-30,17576.03946376,19242.62038162,81.290261,0.57808002,0.0,0.0,56.5235803,36957.0517667,Florida
2010-12-31,14344.24848908,14502.62077379,79.054079,0.7641694200000001,0.0,0.0,58.14556044,28984.83307173,Florida
2011-03-31,12399.85769104,13547.335125795,60.547656,0.9958998,0.0,0.0,60.01797997,26068.754352605,Florida
2011-06-30,14653.2921143,18490.816893055,66.07351400000002,1.10190171,0.0,0.0,61.01302789,33272.297450955004,Florida
2011-09-30,15528.2379337,20312.49635513,87.798178,0.7194184200000001,0.0,0.0,62.158126040000006,35991.41001128999,Florida
2011-12-31,10636.161726199998,14870.028371475,71.780436,1.00566228,0.0,0.0,62.62438309,25641.600579045,Florida
2012-03-31,10002.82000406,16023.953506795002,60.173958,1.00891455,0.0,0.0,58.81883084,26146.775214245,Florida
2012-06-30,11524.50760342,19421.861298405,55.052738,0.81015543,0.0,0.0,57.01590122,31059.247696475,Florida
2012-09-30,14290.173288899998,21537.29844157,53.001559,0.60246375,0.0,0.0,57.78036587,35938.85611908999,Florida
2012-12-31,10483.82085814,16511.475569719998,64.0809,0.7391972699999999,0.0,0.0,59.62771756000001,27119.74424269,Florida
2013-03-31,9843.50601228,15058.978334205,65.581061,1.40694771,0.0,0.0,60.26090124,25029.733256435,Florida
2013-06-30,12670.0178473,17100.238629749998,88.421788,1.3734802199999998,0.0,0.0,58.69118803,29918.7429333,Florida
2013-09-30,14213.94307156,19363.30584293,103.451855,1.4419395900000005,0.0,0.0,57.53211601,33739.67482509,Florida
2013-12-31,11610.4781281,15713.293451675,87.38141099999999,1.11612711,0.0,0.0,57.09745106,27469.366568944995,Florida
2014-03-31,13000.670974240002,14189.53214115,89.42066899999999,1.56672327,0.0,3.18996747,61.84758664,27346.22806177,Florida
2014-06-30,12933.55718276,17980.785439615,85.153341,1.2109731900000005,0.0,4.32113407,59.73352551999999,31064.761596155,Florida
2014-09-30,14832.05504814,20423.713191050003,92.892956,0.8168059199999999,0.0,4.255233130000001,58.81613538999999,35412.54936963001,Florida
2014-12-31,12679.073287319998,14995.858065925002,94.820544,0.8446458299999999,0.0,3.7419632,58.99219028,27833.330696555,Florida
2015-03-31,9884.92614852,15823.153838135,97.576232,1.21010148,0.0,2.97302473,59.51932296,25869.358667825,Florida
2015-06-30,12071.16967024,19945.00020189,88.572523,1.18831251,0.0,5.19901992,61.910399770000005,32173.04012733,Florida
2015-09-30,13207.95138146,21426.277455725,95.5123,0.90066102,0.0,5.01754272,64.05084065,34799.71018157501,Florida
2015-12-31,9437.346698,18342.348026995,83.923853,1.83109899,0.0,3.1489884700000004,60.66070235,27929.259367805,Florida
2016-03-31,7193.18920008,16807.296612565002,104.134901,1.70583273,0.0,3.72608287,60.7943604,24170.846989645,Florida
2016-06-30,9838.69960624,20845.553821685,95.728854,0.79064958,0.0,6.132849630000001,60.54191097,30847.447692105005,Florida
2016-09-30,13592.84960622,22993.648467325,92.203748,0.5848894800000001,0.0,4.78837594,60.203686090000005,36744.278773055,Florida
2016-12-31,10045.06893014,16534.71883718,89.092783,0.58419984,0.0,3.79415574,60.06357167,26733.32247757,Florida
2017-03-31,9261.58675328,15827.42727112,86.78542599999999,1.3411629,0.0,9.86730976,63.78324120999999,25250.79116427,Florida
2017-06-30,10348.487076659998,20051.97232931,96.830188,1.52903856,0.0,12.192945839999998,64.58762394,30575.599202309997,Florida
2017-09-30,10553.733253039998,23556.826190355,100.939345,0.91545237,0.0,12.4624965,58.38433515,34283.261072415,Florida
2017-12-31,8538.52042942,18283.35271544,94.345888,0.79862538,0.0,15.74661204,63.95274579999999,26996.71701608,Florida
2018-03-31,6825.640563399999,17357.704871705002,97.718764,0.99919533,0.0,28.36447098,66.41911417,24376.846979585003,Florida
2018-06-30,7713.884009699998,20663.01823714,100.351615,1.14588831,0.0,32.37084247,61.51865339,28572.28924601,Florida
2018-09-30,9116.31683162,25242.70719217,91.119158,1.1564431199999998,0.0,31.71492477,60.107672580000006,34543.122222260004,Florida
2018-12-31,7349.170310179999,19647.65718498,91.871,1.58252703,0.0,29.73281569,62.05598507,27182.069822950005,Florida
2019-03-31,4474.887032719999,17768.448794825003,99.192821,1.6525422900000002,0.0,42.63711354,60.41284867,22447.231153045,Florida
2019-06-30,5606.97613828,23128.93011091,83.383664,1.28325057,0.0,57.49653539,58.24310132,28936.31280047,Florida
2019-09-30,6311.29747946,26014.676772635,100.742577,0.67672542,0.0,52.9829918,58.798046580000005,32539.174592895,Florida
2019-12-31,5486.04016402,19975.240088365,95.085796,0.79500414,0.018486,44.25112284,58.21389653,25659.644557895,Florida
2020-03-31,2617.38385978,20161.710185585,94.740581,1.79650737,0.0,65.48272372,56.194475620000006,22997.308333075,Florida
2020-06-30,3868.42973086,22710.284361345,98.215494,1.41697731,0.0,95.05394154,55.60942285,26829.009927905,Florida
2020-09-30,6093.84394224,26236.505509285,99.024601,0.80145471,0.0,90.88663481,51.90505057,32572.967192615,Florida
2020-12-31,4571.69073436,20604.008755685,90.4709,0.85034082,0.0,76.53692335000001,51.64318333999999,25395.200837555,Florida
2021-03-31,4800.9400825600005,17865.159016485002,101.970843,0.0,0.0,94.98920246,54.96534732,22918.024491825003,Florida
2021-06-30,5523.578309719999,21823.73621689,93.67879299999998,0.0,0.0,135.21262409,54.24576726,27630.45171096,Florida
2021-09-30,5744.9034749,26278.08302229,93.707939,0.0,0.0,123.06374121,53.05684317,32292.815020570004,Florida
2021-12-31,3012.86613456,20364.72807767,75.40015600000001,1.18477884,0.0,107.90490563,51.79025881,23613.87431151,Florida
2022-03-31,2858.8449103170665,20153.024836373083,96.95950983765898,1.1277744221010837,0.0006021837882456,114.507972996612,57.34536859619087,23281.8109747265,Florida
2022-06-30,3632.997210982237,23677.547338495515,91.43885729663648,1.014248144690369,0.0005502660298973,122.15674057698487,55.7236838322298,27580.87862959433,Florida
2022-09-30,5246.665442652196,26314.86111007213,101.78486906414382,0.8057621256774011,0.0006157333172137,125.20330043061186,56.49687021725666,31845.817970295328,Florida
2022-12-31,2598.2120510575965,21919.221365912214,90.77886395536382,0.9822297354263032,0.0019138461668046,127.79368212303656,55.65681620779467,24792.6469228376,Florida
2023-03-31,2069.374657581598,20886.180058187456,98.07859006134302,1.102011450900905,0.0006120710841696,135.08391237751124,57.44539782343752,23247.265239553333,Florida
2023-06-30,2772.5535605984346,24863.438824305267,89.87445984004425,1.0100727347609455,0.0006716254048413,141.7062859249694,55.968719574215,27924.552594603098,Florida
2023-09-30,4358.276541099207,27027.205571847346,104.06639550901684,0.8097986064772149,0.0006041635045522,145.27587575488397,57.60923475684968,31693.24402173729,Florida
2023-12-31,1285.400525236042,22916.477846121597,91.65218487612997,1.027539589544583,0.0033576063859274,147.98928128372074,56.37052028310387,24498.92125499652,Florida
2024-03-31,-167.00276632394693,21971.082512665856,98.6289909813906,1.1806891267852482,0.00060514148521,156.85957063274256,53.940823149810655,22114.690425374123,Florida
2024-06-30,904.7230966936436,25130.167633984365,97.56656335827326,0.9871244265855124,0.0006618585668569,167.8592175313526,54.73980104532288,26356.04409889811,Florida
2024-09-30,3009.81075071718,27665.11411459771,99.55534464919349,0.7713986835572073,0.0005881932493135,170.4505864268973,52.843801980700206,30998.54658524849,Florida
2024-12-31,393.4457497892408,22765.306545524123,92.73249338910664,0.8472910975769671,8.412359251255702e-06,171.62437993870194,51.92521272708852,23475.8816808782,Florida
2001-03-31,18094.19532,310.176653,114.488634,16.767008999999998,0.0,0.0,24.02007162,18559.64768762,Georgia
2001-06-30,18786.723768,825.895677,104.719316,14.659259999999998,0.0,0.0,23.49883731,19755.49685831,Georgia
2001-09-30,21262.766364,1557.3836545,109.83589500000002,12.367593,0.0,0.0,22.69665031,22965.05015681,Georgia
2001-12-31,15552.760928,432.4198165,108.819152,10.731105,0.0,0.0,23.11645231,16127.84745381,Georgia
2002-03-31,17994.767412,393.123504,98.69678,13.823229,0.0,0.0,26.434103,18526.845028,Georgia
2002-06-30,19889.642934,1050.1699115,101.435555,13.01643,0.0,0.0,61.667711,21115.932541499995,Georgia
2002-09-30,22482.783996,2280.5028445,115.802661,10.800216,0.0,0.0,54.854779,24944.7444965,Georgia
2002-12-31,18640.082194,584.3190545,88.465559,19.390287,0.0,0.0,55.911042,19388.1681365,Georgia
2003-03-31,18214.499192,400.5285095,104.979498,20.316051,0.0,0.0,24.323871,18764.6471215,Georgia
2003-06-30,18805.626476,705.1762595,109.548179,26.899782,0.0,0.0,25.625654,19672.8763505,Georgia
2003-09-30,22514.66075,1174.2084835,109.55939800000002,23.192022,0.0,0.0,24.019606,23845.6402595,Georgia
2003-12-31,18734.265978,211.592478,108.249362,16.537815,0.0,0.0,25.431439,19096.077072,Georgia
2004-03-31,19486.98868254,420.01568436,104.59241,17.847438,0.0,0.0,26.03608129,20055.48029619,Georgia
2004-06-30,20916.6319642,1234.290542125,104.135876,12.27802002,0.0,0.0,25.975308270000003,22293.311710615,Georgia
2004-09-30,21911.55971654,1343.8498126850002,113.841286,23.58808935,0.0,0.0,25.48598381,23418.324888385,Georgia
2004-12-31,17712.33705304,367.9705577250001,116.150593,23.82677514,0.0,0.0,22.67343689,18242.958415795,Georgia
2005-03-31,19121.5220865,529.354590965,93.823119,21.42618324,0.0,0.0,25.32984115,19791.455820855,Georgia
2005-06-30,21823.72797462,888.064472485,102.80816,23.40797403,0.0,0.0,25.47820095,22863.486782085,Georgia
2005-09-30,24763.02129354,2691.28436702,111.841561,23.839923870000003,0.0,0.0,26.96404459,27616.95119002,Georgia
2005-12-31,20636.64299778,981.228892385,101.472527,15.999039840000002,0.0,0.0,25.28479505,21760.628252055,Georgia
2006-03-31,20327.16257818,681.336488205,91.269763,14.94631383,0.0,0.0,26.45054912,21141.165692335,Georgia
2006-06-30,21522.18210212,1773.27448803,109.456594,13.29301554,0.0,0.0,26.23341241,23444.4396121,Georgia
2006-09-30,24337.35564766,3104.513844345,108.563455,13.32073071,0.0,0.0,28.30905244,27592.062730155,Georgia
2006-12-31,19427.64994778,1077.05406659,106.785718,12.38551713,0.0,0.0,28.656898790000003,20652.53214829,Georgia
2007-03-31,21351.1867198,1108.80514227,89.868324,13.4900997,0.0,0.0,26.01695894,22589.36724471,Georgia
2007-06-30,22337.26508178,1959.83969081,102.526554,10.47559191,0.0,0.0,27.09592758,24437.20284608,Georgia
2007-09-30,24707.22932194,3929.594261135,113.982609,12.80505912,0.0,0.0,28.12506279,28791.736313985,Georgia
2007-12-31,21329.7331912,1325.217577885,116.707487,10.18919769,0.0,0.0,28.22059735,22810.068051125,Georgia
2008-03-31,21384.68530372,1188.38434189,94.719534,11.56119048,0.0,0.0,21.76361293,22701.11398302,Georgia
2008-06-30,22375.4607553,1386.47367768,103.458095,9.60779421,0.0,0.0,21.38692976,23896.38725195,Georgia
2008-09-30,23271.5571375,2529.53651739,107.986229,11.68137432,0.0,0.0,22.99581209,25943.7570703,Georgia
2008-12-31,18077.91734018,1534.730725165,105.820377,12.18662613,0.0,0.0,21.68823054,19752.343299015,Georgia
2009-03-31,15823.59439958,2103.61968253,101.858861,13.07462541,0.0,0.0,20.38179661,18062.52936513,Georgia
2009-06-30,17068.16996774,2691.1914710600004,93.349646,14.45907771,0.0,0.0,20.90049388,19888.070656389995,Georgia
2009-09-30,20445.96773102,3107.576444185,111.941141,15.708914970000002,0.0,0.0,22.85395516,23704.048186335,Georgia
2009-12-31,16031.96249398,1911.92797864,104.723879,25.21072344,0.0,0.0,24.22946763,18098.05454269,Georgia
2010-03-31,17651.452452179998,2171.01083638,94.616093,25.34179221,0.0,0.0,23.75940595,19966.18057972,Georgia
2010-06-30,19144.8060482,2679.8061823800003,108.575454,17.238461100000002,0.0,0.0,24.12789148,21974.554037160004,Georgia
2010-09-30,21146.16560118,4500.4292194750005,115.691602,14.58635661,0.0,0.0,25.56054656,25802.433325825,Georgia
2010-12-31,15689.23770996,2280.23942444,116.77328,12.5891325,0.0,0.0,25.6931999,18124.532746800003,Georgia
2011-03-31,15201.58677552,2105.171994475,103.86997399999998,15.297725939999998,0.0,0.0,23.84057449,17449.767044425003,Georgia
2011-06-30,17320.627307619998,3400.5168364549995,100.054812,15.10137783,0.0,0.0,24.25172284,20860.552056745,Georgia
2011-09-30,18093.44163752,4373.786169165,107.76506,14.21884002,0.0,0.0,25.990115730000003,22615.201822435003,Georgia
2011-12-31,10273.42215776,3065.873470695,108.29050700000002,12.18826476,0.0,0.0,25.65658611,13485.430986325,Georgia
2012-03-31,9000.199526059998,3792.949525995,105.461057,11.95529139,0.0,0.0,23.72273543,12934.288135874998,Georgia
2012-06-30,11455.414450939998,5561.19720461,113.222187,11.2099491,0.0,0.0,25.18915881,17166.23295046,Georgia
2012-09-30,13214.68229396,6423.542409199999,110.770322,11.73705267,0.0,0.0,26.456951550000003,19787.18902938,Georgia
2012-12-31,8001.881721940001,4637.186973045,111.787676,12.06000726,0.0,0.0,27.994581000000004,12790.910959245,Georgia
2013-03-31,8596.219157579999,4774.190375695,90.387635,16.6635756,0.0,0.0,26.86311665,13504.323860524995,Georgia
2013-06-30,9827.702376979998,4521.974181275,111.553429,18.2336847,0.0,0.0,30.7294692,14510.193141154998,Georgia
2013-09-30,12898.539807699995,5230.69842833,114.230324,24.408584550000004,0.0,0.0,30.9856129,18298.86275748,Georgia
2013-12-31,9631.98128186,4242.032601785,111.564765,18.67954914,0.0,0.0,32.7097833,14036.967981085,Georgia
