ds,y
2001-03-31,69.389
2001-06-30,66.54
2001-09-30,80.953
2001-12-31,66.463
2002-03-31,65.558
2002-06-30,74.53
2002-09-30,85.403
2002-12-31,69.824
2003-03-31,85.549
2003-06-30,61.823
2003-09-30,84.44
2003-12-31,75.874
2004-03-31,83.51448
2004-06-30,68.77778
2004-09-30,81.82081
2004-12-31,68.16294
2005-03-31,77.47596
2005-06-30,65.66299
2005-09-30,89.44494
2005-12-31,73.5565
2006-03-31,81.95429
2006-06-30,65.5694
2006-09-30,85.19695
2006-12-31,71.44123
2007-03-31,81.38527
2007-06-30,69.58487
2007-09-30,82.15844
2007-12-31,74.29099
2008-03-31,82.29356
2008-06-30,61.60269
2008-09-30,80.79751
2008-12-31,64.38059
2009-03-31,73.92885
2009-06-30,61.93317
2009-09-30,62.83923
2009-12-31,54.79314
2010-03-31,68.92091
2010-06-30,55.54274
2010-09-30,73.96636
2010-12-31,55.04135
2011-03-31,65.27068
2011-06-30,55.25863
2011-09-30,63.88745
2011-12-31,43.75496
2012-03-31,30.65502
2012-06-30,37.89519
2012-09-30,61.13849
2012-12-31,50.90041
2013-03-31,44.86633
2013-06-30,35.57358
2013-09-30,49.76703
2013-12-31,45.03806
2014-03-31,70.52594
2014-06-30,45.77954
2014-09-30,42.4889
2014-12-31,34.6477
2015-03-31,52.70985
2015-06-30,40.59026
2015-09-30,42.88165
2015-12-31,21.55825
2016-03-31,37.42296
2016-06-30,29.04111
2016-09-30,57.29518
2016-12-31,32.00336
2017-03-31,19.25715
2017-06-30,19.0541
2017-09-30,36.17359
2017-12-31,24.47268
2018-03-31,38.69787
2018-06-30,31.55303
2018-09-30,25.69296
2018-12-31,20.34949
2019-03-31,17.99393
2019-06-30,11.4988
2019-09-30,26.60346
2019-12-31,12.99723
2020-03-31,3.93981
2020-06-30,9.25373
2020-09-30,19.59903
2020-12-31,7.86667
2021-03-31,24.84585
2021-06-30,11.31993
2021-09-30,22.12887
2021-12-31,8.66724
