date,coal,natural_gas
2001-03-31,239.841,0.886
2001-06-30,228.403,1.466
2001-09-30,257.026,3.843
2001-12-31,218.803,1.446
2002-03-31,225.19,2.821
2002-06-30,221.718,4.474
2002-09-30,242.384,9.153
2002-12-31,199.623,1.64
2003-03-31,233.925,2.8040000000000003
2003-06-30,206.714,2.34
2003-09-30,232.017,3.411
2003-12-31,209.864,2.245
2004-03-31,232.7631,1.90369
2004-06-30,214.01372,3.22044
2004-09-30,233.93944,2.21403
2004-12-31,214.01647,1.58722
2005-03-31,220.11898,2.71424
2005-06-30,219.5643,6.21099
2005-09-30,252.61249,9.57558
2005-12-31,228.55466,3.27735
2006-03-31,237.99129,2.27263
2006-06-30,224.93669,3.67262
2006-09-30,256.03712,8.5578
2006-12-31,239.54292,1.85104
2007-03-31,246.61276,3.10562
2007-06-30,215.03901,5.36226
2007-09-30,261.22454,11.71354
2007-12-31,230.82297,3.49176
2008-03-31,252.39947,4.21431
2008-06-30,215.16809,3.33352
2008-09-30,255.38194,4.90181
2008-12-31,242.77192,1.21977
2009-03-31,228.83014,3.4318
2009-06-30,213.17158,2.14397
2009-09-30,233.43469,4.09725
2009-12-31,216.95409,2.57618
2010-03-31,250.81625,3.58247
2010-06-30,219.24721,5.13335
2010-09-30,256.15066,10.99509
2010-12-31,232.22488,4.29093
2011-03-31,244.96924,2.81502
2011-06-30,224.50904,6.52847
2011-09-30,259.84768,8.80909
2011-12-31,232.29041,2.6396
2012-03-31,214.37623,4.89387
2012-06-30,205.87981,16.97442
2012-09-30,237.86279,11.07634
2012-12-31,221.66061,3.39109
2013-03-31,240.78697,5.39558
2013-06-30,198.62108,5.45541
2013-09-30,230.64485,6.08847
2013-12-31,216.50847,2.62991
2014-03-31,240.84875,16.46983
2014-06-30,201.21,7.75666
2014-09-30,232.45737,3.76217
2014-12-31,211.84115,4.9795300000000005
2015-03-31,219.03711,12.24713
2015-06-30,192.34421,11.65718
2015-09-30,205.94738,17.78699
2015-12-31,152.40404,16.34286
2016-03-31,179.54671,16.74776
2016-06-30,159.3935,17.85432
2016-09-30,207.75671,23.222
2016-12-31,169.0657,16.08048
2017-03-31,159.61172,16.11544
2017-06-30,149.77977,22.74999
2017-09-30,166.7521,28.66663
2017-12-31,140.74495,22.27844
2018-03-31,143.42281,33.18413
2018-06-30,152.60542,26.02756
2018-09-30,182.1953,36.09524
2018-12-31,157.69131,26.92681
2019-03-31,153.18238,27.88021
2019-06-30,126.81313,25.7905
2019-09-30,162.24392,36.62376
2019-12-31,114.10997,32.64203
2020-03-31,118.26524,21.6991
2020-06-30,96.31895,28.95656
2020-09-30,144.78968,34.13964
2020-12-31,107.39399,27.7562
2021-03-31,137.96233,27.57342
2021-06-30,133.38204,27.07763
2021-09-30,155.60152,33.75852
2021-12-31,104.02819,32.00421
2022-03-31,118.98053639488025,33.90253027473788
2022-06-30,99.46217729996658,34.236884533651576
2022-09-30,125.64122839401102,38.94940969018946
2022-12-31,94.85050788369074,34.56402644153861
2023-03-31,112.03848818894484,37.37347748275331
2023-06-30,85.7406983721462,36.77502253444964
2023-09-30,114.613874254993,42.56571615642979
2023-12-31,77.89059932346902,38.41098033839357
2024-03-31,85.41545796470041,37.440413182588976
2024-06-30,64.81313435825803,41.17448230042187
2024-09-30,98.75198164085408,42.85605990076368
2024-12-31,71.62719021881458,38.57892576340606
