date,all_sources,coal,natural_gas,nuclear,hydro,wind,solar_all,other
2001-03-31,36196.333,6883.214,5851.531,10033.749,6233.267,4.642,0.0,633.98
2001-06-30,34903.279,5500.198,9052.85,9329.389,6016.863,5.281,0.0,647.035
2001-09-30,39430.381,6126.905,14005.743,10540.642,5074.493,5.589,0.0,664.764
2001-12-31,33384.563,4921.605,9787.089,10491.205,5759.331,5.027,0.0,644.054
2002-03-31,32452.418,5191.852,8001.333,10249.073,6490.414,14.486,0.0,572.662
2002-06-30,33583.218,5104.833,8450.948,10091.822,6847.917,15.906,0.0,632.874
2002-09-30,40441.856,6443.572,13797.169,10809.809,5616.165,17.282,0.0,681.428
2002-12-31,33114.194,6498.855,8201.74,8466.787,6093.398,33.95,0.0,654.524
2003-03-31,34306.607,6377.459,6261.119,10182.614,5750.304,10.515,0.0,590.573
2003-06-30,31804.01,5121.347,6188.19,9666.518,6050.753,8.439,0.0,628.135
2003-09-30,37987.199,6213.763,10338.788,9884.69,5817.604,9.064,0.0,653.765
2003-12-31,33545.498,5868.499,5368.251,10945.383,6649.999,13.185,0.0,664.566
2004-03-31,35318.11354,6233.95455,5098.75973,10269.797,6009.43759,36.05371,0.0,648.0941
2004-06-30,33739.22459,5503.59542,6919.77872,10203.397,5817.17355,27.13814,0.0,619.71847
2004-09-30,36925.95765,6097.75123,9025.60541,10338.392,5960.49207,17.50414,0.0,731.04274
2004-12-31,31981.49788,5017.40281,6249.90142,9828.719,6202.5581,35.75374,0.0,680.74621
2005-03-31,34968.22245,5106.71333,5973.94863,10236.993,7052.6875,29.13182,0.0,657.02244
2005-06-30,34105.63927,4347.46448,7981.45698,10249.354,6739.82252,19.02651,0.0,701.29437
2005-09-30,43096.18606,5875.69833,12561.91929,10713.11,5571.48422,17.76554,0.0,758.60127
2005-12-31,34717.37086,5267.76356,5355.37624,11243.695,6418.52411,37.06614,0.0,739.44747
2006-03-31,33924.11588,5533.30459,7115.16344,10651.683,7259.88483,173.97096,0.0,691.33424
2006-06-30,33490.06107,4951.86097,10491.11801,9919.417,6627.34234,129.98709,0.0,727.05017
2006-09-30,41488.95739,5801.16988,15439.79683,11087.378,6688.01112,130.26745,0.0,765.52119
2006-12-31,33362.29787,4681.50448,9087.79975,10565.421,6769.41692,221.14551,0.0,734.00036
2007-03-31,37140.85851,5750.68815,9002.67921,10116.533,7143.36767,284.35519,0.0,673.70939
2007-06-30,35159.75005,5040.75478,11085.02653,10301.615,6446.69964,183.03475,0.0,729.32583
2007-09-30,40040.54355,5514.46915,15535.618,11215.025,5614.70974,150.04911,0.0,765.51794
2007-12-31,33537.53534,5099.63035,10010.30743,10819.681,6047.77839,216.03695,0.0,705.34653
2008-03-31,34091.66448,5426.04209,9201.29149,11024.423,6692.01932,281.42982,0.0,708.511
2008-06-30,32929.20025,4378.41119,10329.53322,9957.63,6796.38684,350.36025,0.0,764.48834
2008-09-30,38450.35134,5090.0876,14156.66555,10995.302,6486.66151,218.21254,0.0,800.7014
2008-12-31,34850.8841,4259.58447,10168.97018,11231.816,6748.06345,400.6977,0.0,781.62239
2009-03-31,34093.69814,4277.23789,9385.57006,10666.894,6884.62559,546.42521,0.0,711.34729
2009-06-30,31567.15108,2685.99299,10095.76891,10315.278,7027.22539,616.0731,0.0,785.6009
2009-09-30,35404.14874,3138.29665,12752.89989,11113.22,6739.30926,415.32499,0.0,807.47058
2009-12-31,32085.55172,2657.34507,9545.35836,11389.222,6963.94614,688.51531,0.0,773.68352
2010-03-31,31718.85511,3864.44075,9126.85894,10507.559,6508.14963,674.51893,0.0,717.25128
2010-06-30,32068.00948,2655.49125,11361.58231,10166.574,6185.96606,604.37687,0.0,745.21201
2010-09-30,39916.91425,4187.2308,17039.07507,10491.849,6178.8313,549.32312,0.0,801.03599
2010-12-31,33257.87479,2875.6032,11388.0288,10703.553,6598.75005,767.93507,0.0,786.74598
2011-03-31,32312.36086,3193.99043,10554.50822,10411.889,6274.79596,815.75619,0.0,647.50845
2011-06-30,32522.63492,2301.85535,11691.28379,9802.292,7232.72084,684.7232,0.0,736.59089
2011-09-30,39104.35432,2951.85313,16500.60213,11209.193,6930.85038,451.88849,0.0,792.78644
2011-12-31,33540.99684,978.4613,12058.36073,11271.635,7558.62044,875.70112,0.0,789.57783
2012-03-31,32457.50391,1040.60591,11742.74869,10430.428,7502.69048,1022.77471,0.0,697.0668
2012-06-30,32473.23175,457.89654,15016.43077,9387.014,6168.68849,647.64606,0.0,776.30617
2012-09-30,38634.15461,1817.32708,19035.87034,10985.415,5300.32416,456.07586,0.0,853.82888
2012-12-31,32203.3533,1235.20958,13667.2065,9971.703,5680.78808,865.08053,0.0,789.0656
2013-03-31,33625.4757,1851.75748,12718.10202,10786.914,6242.37483,1024.29175,0.0,679.28469
2013-06-30,32390.26551,905.79217,12875.1397,11053.225,5802.59063,890.74813,0.0,787.18927
2013-09-30,36957.35759,1014.74739,16770.33041,11329.881,6228.78381,530.39761,0.0,842.48649
2013-12-31,33143.73117,924.8077,11990.81449,11585.586,6699.54002,1094.06052,0.0,856.46244
2014-03-31,35102.61597,2377.65112,12386.62423,10408.595,6113.61242,1223.74967,75.03678,752.02828
2014-06-30,32036.9963,953.14709,12614.89849,10206.86,6592.59734,920.12777,121.82456,806.72846
2014-09-30,36146.04258,754.29713,16575.57247,10698.79,6605.30277,659.72596,134.14082,882.78117
2014-12-31,33791.6573,506.95877,12802.66377,11724.379,6775.38974,1164.80376,89.77268,854.25865
2015-03-31,34052.3506,1126.48254,12741.90142,10639.845,5939.60198,1270.35465,116.56866,718.26076
2015-06-30,32606.07304,437.16672,13181.95386,11137.354,6181.11065,933.04216,207.67585,767.24931
2015-09-30,38845.89975,533.23882,18486.02612,11307.308,7099.75938,567.73656,226.5308,815.78565
2015-12-31,33077.36217,283.17745,12513.53407,11518.364,6794.04799,1205.84664,138.2674,812.53106
2016-03-31,32085.31167,418.03386,11592.9679,10960.119,6814.37867,1304.82382,187.92539,723.48565
2016-06-30,31520.19139,324.02841,14032.23857,8698.112,6981.28402,770.83606,309.1709,749.11502
2016-09-30,39484.99958,836.69256,19563.20478,11091.072,6479.93069,628.38626,320.94662,813.0719
2016-12-31,31286.21273,191.48305,11604.92489,10821.687,6612.64062,1236.13387,194.99702,816.4334
2017-03-31,30111.41727,272.52225,10839.23028,9800.077,7258.21189,1178.69272,252.629,729.36012
2017-06-30,30124.12861,190.72708,10865.41543,9656.127,7525.6074,1105.75138,422.43537,780.86319
2017-09-30,35921.88891,137.31259,15205.29739,11381.623,7672.19127,717.28821,441.17839,842.78681
2017-12-31,31867.95107,169.73423,10361.81292,11329.582,7688.92188,1134.21869,248.13652,817.00516
2018-03-31,31258.21466,383.93236,9528.57866,10919.864,7196.9827,1183.71565,330.80503,694.80996
2018-06-30,30725.00291,14.40394,11410.71686,10045.884,7524.57573,926.45971,553.14402,758.30459
2018-09-30,37682.06003,219.0278,18030.65759,10541.684,7310.32819,734.00398,581.24561,780.28088
2018-12-31,32855.22324,73.02153,11840.4732,11411.579,7598.11339,1154.15365,329.00279,781.48492
2019-03-31,31391.67356,333.04071,10696.45558,10439.7,7439.37147,1350.50536,460.54529,683.88333
2019-06-30,29670.3115,9.5499,9554.75641,10831.515,7452.60394,1077.17767,721.12843,662.65299
2019-09-30,37885.05403,79.3608,16407.35768,11755.422,7961.34667,775.01154,766.30027,779.82453
2019-12-31,32656.25026,0.0,10953.56383,11838.381,7767.57295,1253.18644,427.77176,779.55039
