date,coal,natural_gas
2001-03-31,76.369,54.639
2001-06-30,61.614,88.036
2001-09-30,68.866,142.138
2001-12-31,56.511,97.766
2002-03-31,56.854,80.164
2002-06-30,55.468,87.866
2002-09-30,72.573,143.181
2002-12-31,69.964,80.816
2003-03-31,70.623,59.503
2003-06-30,56.447,62.428
2003-09-30,68.908,106.156
2003-12-31,64.83,55.913
2004-03-31,68.62135,50.12118
2004-06-30,60.32982,68.74614
2004-09-30,66.8595,92.64478
2004-12-31,56.74529,62.64169
2005-03-31,57.28931,59.59293
2005-06-30,49.39321,80.73587
2005-09-30,66.04862,126.44367
2005-12-31,59.13984,54.06767
2006-03-31,60.99112,69.04536
2006-06-30,54.33891,103.02866
2006-09-30,64.13712,150.06779
2006-12-31,52.10361,85.22895
2007-03-31,63.28391,81.14736
2007-06-30,55.06926,104.39921
2007-09-30,59.99525,145.80737
2007-12-31,55.89877,95.77756
2008-03-31,59.6463,86.38753
2008-06-30,47.95443,104.66
2008-09-30,54.97103,135.08356
2008-12-31,46.33338,92.38361
2009-03-31,46.70095,86.11201
2009-06-30,30.16308,93.1714
2009-09-30,35.20208,121.49537
2009-12-31,30.77837,85.78113
2010-03-31,42.98427,83.28386
2010-06-30,29.61533,105.45974
2010-09-30,45.85171,158.22222
2010-12-31,33.10681,99.76956
2011-03-31,36.19645,94.21769
2011-06-30,26.29904,106.41246
2011-09-30,33.63767,150.46247
2011-12-31,12.67008,104.73186
2012-03-31,13.65386,102.95283
2012-06-30,7.2588,131.8325
2012-09-30,21.55356,173.60481
2012-12-31,14.99997,119.1908
2013-03-31,20.92132,112.24574
2013-06-30,10.99936,116.04614
2013-09-30,12.34981,151.2331
2013-12-31,11.39298,104.70461
2014-03-31,25.97863,111.24105
2014-06-30,11.41106,110.80083
2014-09-30,9.53012,148.95615
2014-12-31,6.85044,110.78764
2015-03-31,13.29905,111.49041
2015-06-30,4.65204,114.42078
2015-09-30,7.25011,167.39122
2015-12-31,4.26059,109.98789
2016-03-31,5.71523,102.63644
2016-06-30,4.3224,123.47253
2016-09-30,9.73986,179.24387
2016-12-31,3.10179,100.86601
2017-03-31,4.00329,94.73526
2017-06-30,2.96366,95.9088
2017-09-30,2.10168,136.19347
2017-12-31,2.30215,92.53416
2018-03-31,4.21351,87.1668
2018-06-30,0.18097,101.43047
2018-09-30,2.29872,164.15071
2018-12-31,0.6304700000000001,103.90865
2019-03-31,3.6307,94.87605
2019-06-30,0.1481,85.11534
2019-09-30,0.98016,144.03038
2019-12-31,0.0,94.09664
2020-03-31,1.64676,97.78714
2020-06-30,0.0,93.68202
2020-09-30,0.0,167.5597
2020-12-31,0.0,105.97883
2021-03-31,0.0,104.70761
2021-06-30,0.0,112.13164
2021-09-30,0.0,156.55188
2021-12-31,0.0,117.88235
2022-03-31,-6.367880351952071,101.10854992839526
2022-06-30,-14.4864494440668,112.34263914294596
2022-09-30,-7.860612647904676,159.06145343922807
2022-12-31,-13.5274062233779,107.06345716209071
2023-03-31,-8.427194603397465,102.52337499745975
2023-06-30,-17.327311598203096,110.336184729641
2023-09-30,-10.63242939252708,159.44901465220872
2023-12-31,-16.85205024619233,106.78333059723272
2024-03-31,-15.170875513783404,100.46826572433956
2024-06-30,-21.53928181055312,116.39812579041303
2024-09-30,-15.150425936437312,159.58628911085998
2024-12-31,-20.404734730600637,107.71511235385849
