ds,y
2001-03-31,170.863
2001-06-30,280.405
2001-09-30,131.466
2001-12-31,149.483
2002-03-31,231.589
2002-06-30,366.642
2002-09-30,118.241
2002-12-31,174.969
2003-03-31,244.5
2003-06-30,296.711
2003-09-30,194.17
2003-12-31,156.61
2004-03-31,285.868
2004-06-30,321.251
2004-09-30,226.948
2004-12-31,264.758
2005-03-31,344.805
2005-06-30,273.616
2005-09-30,110.208
2005-12-31,82.319
2006-03-31,214.677
2006-06-30,234.078
2006-09-30,70.667
2006-12-31,193.793
2007-03-31,278.818
2007-06-30,303.762
2007-09-30,134.37
2007-12-31,109.692
2008-03-31,254.783
2008-06-30,383.842
2008-09-30,273.661
2008-12-31,152.087
2009-03-31,294.609
2009-06-30,387.061
2009-09-30,241.194
2009-12-31,313.487
2010-03-31,337.185
2010-06-30,330.211
2010-09-30,293.317
2010-12-31,148.081
2011-03-31,198.302
2011-06-30,342.724
2011-09-30,287.936
2011-12-31,215.057
2012-03-31,342.71
2012-06-30,212.946
2012-09-30,49.709
2012-12-31,74.579
2013-03-31,296.784
2013-06-30,352.298
2013-09-30,252.916
2013-12-31,142.563
2014-03-31,291.628
2014-06-30,360.964
2014-09-30,238.452
2014-12-31,198.994
2015-03-31,227.587
2015-06-30,284.149
2015-09-30,283.647
2015-12-31,203.653
2016-03-31,327.106
2016-06-30,281.237
2016-09-30,284.884
2016-12-31,209.796
2017-03-31,248.22426
2017-06-30,280.84784
2017-09-30,197.49718
2017-12-31,179.66773
2018-03-31,320.70242
2018-06-30,357.04045
2018-09-30,258.02399
2018-12-31,244.08815
2019-03-31,410.44115
2019-06-30,429.1033
2019-09-30,324.47428
2019-12-31,201.64527
2020-03-31,312.17427
2020-06-30,379.32484
2020-09-30,281.43271
2020-12-31,230.81218
2021-03-31,293.59182
2021-06-30,276.38889
2021-09-30,289.34822
2021-12-31,299.57951
