date,Net_Gen_By_Fuel_MWh
2001-03-31,0.0
2001-06-30,0.0
2001-09-30,0.0
2001-12-31,39.832
2002-03-31,139.802
2002-06-30,135.393
2002-09-30,98.049
2002-12-31,93.435
2003-03-31,91.772
2003-06-30,93.771
2003-09-30,88.682
2003-12-31,91.714
2004-03-31,91.73715
2004-06-30,102.43216
2004-09-30,80.1269
2004-12-31,84.33625
2005-03-31,69.877
2005-06-30,101.299
2005-09-30,84.58
2005-12-31,170.067
2006-03-31,249.511
2006-06-30,232.237
2006-09-30,194.806
2006-12-31,315.336
2007-03-31,302.855
2007-06-30,265.677
2007-09-30,255.654
2007-12-31,328.352
2008-03-31,407.49374
2008-06-30,473.88365
2008-09-30,350.53938
2008-12-31,527.49513
2009-03-31,712.83626
2009-06-30,700.63464
2009-09-30,552.88
2009-12-31,896.91566
2010-03-31,792.24988
2010-06-30,928.10421
2010-09-30,791.28161
2010-12-31,893.42884
2011-03-31,926.92269
2011-06-30,1071.36419
2011-09-30,656.6823
2011-12-31,1065.00983
2012-03-31,1131.59536
2012-06-30,1249.41601
2012-09-30,1002.97444
2012-12-31,1811.32055
2013-03-31,2203.49748
2013-06-30,2572.58147
2013-09-30,2095.05393
2013-12-31,2562.06313
2014-03-31,2922.74929
2014-06-30,2854.87329
2014-09-30,2346.99521
2014-12-31,2720.24323
2015-03-31,2573.74644
2015-06-30,2726.30139
2015-09-30,2422.90517
2015-12-31,3275.54801
2016-03-31,3786.72173
2016-06-30,3386.49686
2016-09-30,3097.51251
2016-12-31,3840.14992
2017-03-31,4722.10248
2017-06-30,5120.87763
2017-09-30,3666.69403
2017-12-31,5088.39887
2018-03-31,5252.76172
2018-06-30,5144.27264
2018-09-30,3846.57433
2018-12-31,4663.89332
2019-03-31,4882.99641
2019-06-30,4990.18981
2019-09-30,5195.62308
2019-12-31,6054.72946
2020-03-31,5756.36124
2020-06-30,6517.68797
2020-09-30,5119.27115
2020-12-31,6570.42364
2021-03-31,6227.05328
2021-06-30,6566.67966
2021-09-30,5836.2488
2021-12-31,6995.42776
