date,coal,natural_gas
2001-03-31,96.06,23.888
2001-06-30,96.188,24.154
2001-09-30,100.074,25.891
2001-12-31,94.407,22.859
2002-03-31,91.475,22.211
2002-06-30,93.421,21.128
2002-09-30,98.032,24.3
2002-12-31,97.701,20.66
2003-03-31,92.616,20.475
2003-06-30,91.44,16.9
2003-09-30,100.19,28.7
2003-12-31,97.177,20.469
2004-03-31,98.28425,18.35369
2004-06-30,89.46568,21.1141
2004-09-30,97.64258,26.94573
2004-12-31,93.13647,26.42852
2005-03-31,96.42418,22.21869
2005-06-30,93.08122,22.33158
2005-09-30,96.35061,31.09935
2005-12-31,90.91835,25.55737
2006-03-31,91.22398,24.94423
2006-06-30,96.71296,21.96138
2006-09-30,100.97955,27.79227
2006-12-31,97.45225,27.2835
2007-03-31,98.43472,25.15707
2007-06-30,93.57393,30.09773
2007-09-30,96.04087,40.47128
2007-12-31,94.89537,34.09755
2008-03-31,97.36639,25.80263
2008-06-30,87.60258,23.18696
2008-09-30,98.22839,33.37849
2008-12-31,89.83788,29.14048
2009-03-31,82.07615,30.95788
2009-06-30,73.59051,28.6454
2009-09-30,92.55726,33.4759
2009-12-31,92.25645,26.53921
2010-03-31,89.97546,25.01592
2010-06-30,81.14896,22.18623
2010-09-30,103.6994,27.60336
2010-12-31,94.26547,20.70997
2011-03-31,96.38499,19.31076
2011-06-30,74.13448,22.48917
2011-09-30,103.46243,24.75346
2011-12-31,88.40242,21.83411
2012-03-31,88.77172,19.49587
2012-06-30,82.94674,23.55052
2012-09-30,98.21493,30.53658
2012-12-31,94.80474,16.85752
2013-03-31,89.30371,19.69552
2013-06-30,86.34787,22.81296
2013-09-30,92.97734,30.7654
2013-12-31,88.34522,21.18333
2014-03-31,90.07936,22.00774
2014-06-30,79.03968,22.46343
2014-09-30,95.99804,28.8673
2014-12-31,78.04808,28.99661
2015-03-31,86.58966,20.184
2015-06-30,80.11523,20.19739
2015-09-30,90.48796,31.12047
2015-12-31,76.04055,28.25592
2016-03-31,74.90153,23.42645
2016-06-30,71.01098,29.59389
2016-09-30,87.05047,31.40782
2016-12-31,83.00113,20.92805
2017-03-31,81.00786,21.5799
2017-06-30,71.89119,25.41658
2017-09-30,83.07616,35.24108
2017-12-31,75.21966,23.92098
2018-03-31,67.02458,31.61529
2018-06-30,60.89019,32.92753
2018-09-30,79.66677,41.19529
2018-12-31,74.61875,33.14312
2019-03-31,73.0354,35.13722
2019-06-30,55.69692,32.10459
2019-09-30,69.60936,44.42765
2019-12-31,71.53734,34.98954
2020-03-31,58.14501,39.7883
2020-06-30,46.1952,36.95866
2020-09-30,56.54953,47.98452
2020-12-31,52.32268,34.81531
2021-03-31,66.02659,30.26405
2021-06-30,54.43915,32.02714
2021-09-30,69.86699,41.65969
2021-12-31,58.63471,27.16702
2022-03-31,57.33657092395724,33.40067913891909
2022-06-30,50.64299667004703,33.70947161255198
2022-09-30,62.12577388724884,41.41236140733505
2022-12-31,55.34131780593231,35.517064556154104
2023-03-31,55.54928266396669,34.37025876051682
2023-06-30,46.30184436142727,34.16502531032462
2023-09-30,59.2491789303588,42.7362559634913
2023-12-31,51.83068833505956,37.93335102621036
2024-03-31,49.02347672964767,35.70189310438014
2024-06-30,41.23167029944723,37.26188877327698
2024-09-30,52.22402133848935,44.08198418164484
2024-12-31,46.53325105795933,35.54643319381221
