date,Fuel_Consumption_BTU
2001-03-31,10.24
2001-06-30,10.411
2001-09-30,15.865
2001-12-31,9.507
2002-03-31,9.029
2002-06-30,10.142
2002-09-30,17.395
2002-12-31,7.761
2003-03-31,6.751
2003-06-30,7.204
2003-09-30,11.331
2003-12-31,8.271
2004-03-31,11.27566
2004-06-30,8.07026
2004-09-30,7.71487
2004-12-31,4.38792
2005-03-31,6.61175
2005-06-30,14.13481
2005-09-30,17.62389
2005-12-31,6.33508
2006-03-31,5.63447
2006-06-30,7.88409
2006-09-30,14.51651
2006-12-31,7.30769
2007-03-31,8.14115
2007-06-30,9.27512
2007-09-30,18.38101
2007-12-31,10.77377
2008-03-31,13.72966
2008-06-30,10.24665
2008-09-30,15.87166
2008-12-31,11.87448
2009-03-31,16.76835
2009-06-30,9.95531
2009-09-30,15.27207
2009-12-31,11.85785
2010-03-31,15.15648
2010-06-30,15.48366
2010-09-30,25.57048
2010-12-31,21.1939
2011-03-31,27.06835
2011-06-30,22.17066
2011-09-30,27.01857
2011-12-31,25.35634
2012-03-31,36.07025
2012-06-30,33.10792
2012-09-30,35.08981
2012-12-31,25.97303
2013-03-31,25.03591
2013-06-30,21.23784
2013-09-30,27.4264
2013-12-31,24.20905
2014-03-31,32.80222
2014-06-30,20.16725
2014-09-30,21.27316
2014-12-31,28.58953
2015-03-31,47.00135
2015-06-30,34.65914
2015-09-30,35.72998
2015-12-31,41.98931
2016-03-31,51.70099
2016-06-30,48.47751
2016-09-30,55.64164
2016-12-31,52.3569
2017-03-31,43.88501
2017-06-30,33.93225
2017-09-30,46.15669
2017-12-31,49.92353
2018-03-31,57.14598
2018-06-30,63.61413
2018-09-30,67.11371
2018-12-31,58.76925
2019-03-31,71.37038
2019-06-30,61.50718
2019-09-30,76.53447
2019-12-31,75.00463
2020-03-31,74.45449
2020-06-30,73.67626
2020-09-30,76.72443
2020-12-31,64.32774
2021-03-31,65.47015
2021-06-30,57.82182
2021-09-30,70.78413
2021-12-31,68.36783
