date,coal,natural_gas
2001-03-31,53.078,110.291
2001-06-30,57.392,134.538
2001-09-30,70.277,170.24
2001-12-31,58.919,111.907
2002-03-31,56.798,130.843
2002-06-30,54.662,150.495
2002-09-30,58.692,177.935
2002-12-31,61.572,118.369
2003-03-31,61.516,132.665
2003-06-30,53.538,142.774
2003-09-30,66.062,157.389
2003-12-31,65.349,116.679
2004-03-31,56.8993,135.03269
2004-06-30,63.08129,131.93112
2004-09-30,72.77976,154.66209
2004-12-31,63.79955,130.31744
2005-03-31,68.79174,123.47237
2005-06-30,52.46845,150.67395
2005-09-30,67.72563,158.47721
2005-12-31,64.96271,109.59999
2006-03-31,59.06873,100.15371
2006-06-30,61.82057,124.25418
2006-09-30,73.82853,148.86446
2006-12-31,70.29663,115.14163
2007-03-31,56.81023,110.33392
2007-06-30,56.59297,126.68646
2007-09-30,72.89172,154.88986
2007-12-31,63.57165,118.80106
2008-03-31,64.66428,112.55071
2008-06-30,66.29301,124.95924
2008-09-30,68.48145,145.97656
2008-12-31,61.79403,115.38535
2009-03-31,60.1877,104.31959
2009-06-30,55.69374,119.33849
2009-09-30,70.43504,145.6964
2009-12-31,65.87541,117.58054
2010-03-31,66.2967,114.46987
2010-06-30,54.83153,139.60255
2010-09-30,70.12928,175.60342
2010-12-31,67.96708,120.42311
2011-03-31,64.93709,132.28982
2011-06-30,62.69757,156.74043
2011-09-30,77.7278,162.49044
2011-12-31,63.78025,125.76508
2012-03-31,50.86077,128.53752
2012-06-30,47.88377,172.97133
2012-09-30,72.36387,179.97047
2012-12-31,65.4296,141.4846
2013-03-31,58.98965,125.44834
2013-06-30,54.01525,141.38776
2013-09-30,66.65524,161.81343
2013-12-31,46.09366,140.57817
2014-03-31,51.00755,135.3638
2014-06-30,45.0063,148.32819
2014-09-30,67.75312,161.23186
2014-12-31,43.27558,137.44963
2015-03-31,51.81661,141.18061
2015-06-30,34.30768,160.2655
2015-09-30,51.00643,181.19178
2015-12-31,33.36749,170.92809
2016-03-31,29.50929,158.60071
2016-06-30,30.5568,166.41286
2016-09-30,46.43177,178.6215
2016-12-31,29.93192,137.68057
2017-03-31,33.86701,126.66578
2017-06-30,34.8403,151.1962
2017-09-30,40.53672,162.70628
2017-12-31,29.24328,142.16432
2018-03-31,29.05187,139.83684
2018-06-30,29.02487,157.7205
2018-09-30,45.72239,176.34546
2018-12-31,30.05932,139.9189
2019-03-31,22.88385,151.05424
2019-06-30,21.33174,179.78044
2019-09-30,28.75801,195.5241
2019-12-31,14.51356,149.11127
2020-03-31,5.93297,162.47129
2020-06-30,13.18039,169.93408
2020-09-30,18.53904,185.11918
2020-12-31,7.72522,165.82445
2021-03-31,15.40526,141.45585
2021-06-30,17.72529,153.9752
2021-09-30,39.06824,169.1751
2021-12-31,19.28265,155.77225
2022-03-31,11.329182902176228,151.19570602816805
2022-06-30,6.610114643502783,171.40195939312582
2022-09-30,19.81058316776847,192.15025876769332
2022-12-31,8.70949272011859,156.15062976868808
2023-03-31,7.938303780974735,157.17793032127122
2023-06-30,1.2277905470867552,178.0262860169022
2023-09-30,14.571046348236848,197.76128065393607
2023-12-31,3.56164223990649,161.32313808405377
2024-03-31,-3.2159362157650837,161.7645908019166
2024-06-30,-2.1134190726892257,177.20900953137914
2024-09-30,9.411024860644602,194.1586347327365
2024-12-31,-1.5053159033440693,163.8057398563468
