date,all_sources,coal,natural_gas,nuclear,hydro,wind,solar_all,other
2001-03-31,28677.115,18351.319,61.426,8968.406,559.319,0.0,0.0,500.637
2001-06-30,29078.939,17527.447,310.075,9952.599,610.194,0.0,0.0,474.848
2001-09-30,33101.183,20523.306,1028.629,10149.211,777.84,0.0,0.0,498.436
2001-12-31,26638.614,16555.695,134.225,8704.809,648.353,0.0,0.0,502.342
2002-03-31,28296.316,17522.743,509.114,8775.98,729.372,0.0,0.0,523.804
2002-06-30,29623.691,17171.798,741.181,10439.772,626.938,0.0,0.0,496.92301
2002-09-30,34720.407,21703.111,1883.322,9831.494,727.299,0.0,0.0,467.455
2002-12-31,31827.613,18790.088,427.254,10579.603,1408.439,0.0,0.0,494.273
2003-03-31,33175.467,20079.551,267.16,10151.292,1695.066,0.0,0.0,569.73
2003-06-30,29217.915,16164.265,164.692,10048.931,2082.506,0.0,0.0,527.197
2003-09-30,34037.009,20492.556,1044.189,9934.783,1889.63,0.0,0.0,556.167
2003-12-31,31151.928,18039.86,104.326,10771.894,1533.741,0.0,0.0,561.799
2004-03-31,32844.51759,20978.8815,343.94274,9531.926,1278.1338,0.0,0.0,502.34746
2004-06-30,30890.03503,18462.04111,894.45822,10118.389,725.61956,0.0,0.0,538.23063
2004-09-30,32948.96035,19070.6358,1092.96247,10743.435,1433.49489,0.0,0.0,475.20318
2004-12-31,29646.44377,17034.55681,227.29084,9696.873,1997.95109,0.0,0.0,494.4232
2005-03-31,31299.03593,19101.72514,540.32894,9443.262,1499.00061,0.0,0.0,503.6118
2005-06-30,30193.21919,17904.50795,514.30496,9837.003,1329.51545,0.0,0.0,489.12363
2005-09-30,36870.11476,22731.2743,1816.08046,10181.851,1391.86114,0.0,0.0,572.18579
2005-12-31,31386.20768,18698.1926,288.66256,10519.623,1176.12482,0.0,0.0,544.96416
2006-03-31,30768.51058,18218.57927,260.98687,10451.327,1130.4413,0.0,0.0,551.49545
2006-06-30,30317.16527,18771.51402,620.88608,9694.401,649.10653,0.0,0.0,495.41956
2006-09-30,34677.41145,20844.95178,2008.32372,10253.582,885.76147,0.0,0.0,558.52245
2006-12-31,29451.6971,17651.96005,305.36596,9563.874,1173.70272,0.0,0.0,542.10326
2007-03-31,31864.4272,19561.15531,437.93812,9802.506,1357.23616,0.0,0.0,479.72692
2007-06-30,30805.2831,19576.78555,994.93646,8841.639,764.85818,0.0,0.0,489.47326
2007-09-30,35956.02752,21480.60375,2573.01193,10652.41,569.03524,0.0,0.0,516.61786
2007-12-31,31489.56276,19364.49375,450.75625,10748.15,293.02896,0.0,0.0,528.25248
2008-03-31,31742.46653,19853.91727,478.61072,9866.752,849.61305,0.0,0.0,591.74382
2008-06-30,31368.7568,19378.62853,888.19279,9804.853,741.41798,0.0,0.0,534.47298
2008-09-30,33713.47823,20150.87902,1840.10975,10426.295,725.77576,0.0,0.0,561.16258
2008-12-31,28414.36129,16431.36176,970.42835,9678.38,716.83566,0.0,0.0,548.6745
2009-03-31,30124.32142,17107.38323,824.23028,10364.062,1059.70823,0.0,0.0,602.19254
2009-06-30,27512.54096,14906.59631,921.39472,9765.356,1304.07582,0.0,0.0,550.80537
2009-09-30,30989.18292,17261.39113,2357.27338,9889.772,924.02591,0.0,0.0,500.78475
2009-12-31,29781.35721,15807.4118,748.98675,10828.521,1883.44659,0.0,0.0,455.48568
2010-03-31,32359.61959,18822.99035,1211.20415,9625.861,2001.90648,0.0,0.0,578.16571
2010-06-30,30524.64232,17030.34105,2222.16484,9650.259,986.63552,0.0,0.0,576.87719
2010-09-30,35583.67247,19875.01079,3124.07165,11125.686,767.44833,0.0,0.0,645.49081
2010-12-31,30210.54887,16222.87138,1889.79642,10337.723,1000.55871,0.0,0.0,678.70814
2011-03-31,28887.04523,16235.637,1636.35657,9213.633,1079.65619,0.0,0.0,637.94398
2011-06-30,30408.59546,15633.25565,2645.53997,10404.592,988.43784,0.0,0.0,668.82999
2011-09-30,33537.58732,17394.43645,3858.24121,10699.663,747.49968,0.0,0.0,792.73513
2011-12-31,25556.62691,10495.02804,3015.07327,10208.946,1077.80231,0.0,0.0,721.53162
2012-03-31,28287.6338,11467.68654,4504.47522,10321.53,1199.70687,0.0,0.0,728.45305
2012-06-30,27933.80889,12367.93521,4705.42279,9204.567,847.98263,0.0,0.0,737.96803
2012-09-30,33329.30648,15045.84014,6196.62739,10456.831,789.98001,0.0,0.0,785.18997
2012-12-31,27131.01405,12050.71779,3895.48259,9402.664,890.26871,0.0,0.0,764.6828
2013-03-31,31269.94244,12010.5793,6564.7174,9829.72,1973.329,0.0,0.0,771.87784
2013-06-30,28651.35174,10605.77687,6579.96003,8791.556,1747.61518,0.0,0.0,797.60083
2013-09-30,35004.08265,13382.22965,7791.79148,11101.818,1751.17542,0.0,0.0,829.37043
