date,Net_Gen_By_Fuel_MWh
2001-03-31,451.62878
2001-06-30,453.91486
2001-09-30,458.92676
2001-12-31,436.60186
2002-03-31,404.09661
2002-06-30,435.47344
2002-09-30,485.8576
2002-12-31,482.24156
2003-03-31,404.44094
2003-06-30,423.22476
2003-09-30,451.04231
2003-12-31,456.79151
2004-03-31,480.03758
2004-06-30,451.20058
2004-09-30,484.12712
2004-12-31,496.31117
2005-03-31,469.17646
2005-06-30,482.44128
2005-09-30,510.825
2005-12-31,526.00603
2006-03-31,637.07425
2006-06-30,610.61898
2006-09-30,637.52643
2006-12-31,711.42146
2007-03-31,730.95054
2007-06-30,674.88602
2007-09-30,669.64959
2007-12-31,699.59737
2008-03-31,770.66894
2008-06-30,864.10185
2008-09-30,758.63858
2008-12-31,925.24773
2009-03-31,1046.2373
2009-06-30,1188.46983
2009-09-30,984.82361
2009-12-31,1247.47701
2010-03-31,1191.99063
2010-06-30,1145.47564
2010-09-30,1133.41668
2010-12-31,1343.66481
2011-03-31,1273.53186
2011-06-30,1190.88382
2011-09-30,1003.56915
2011-12-31,1427.80369
2012-03-31,1526.26085
2012-06-30,1193.80648
2012-09-30,1055.17245
2012-12-31,1417.18442
2013-03-31,1516.50053
2013-06-30,1474.16763
2013-09-30,1164.09723
2013-12-31,1733.3452
2014-03-31,1800.04889
2014-06-30,1525.28982
2014-09-30,1323.54046
2014-12-31,1797.74578
2015-03-31,1811.41307
2015-06-30,1512.11697
2015-09-30,1182.97652
2015-12-31,1812.04471
2016-03-31,1859.39688
2016-06-30,1345.49705
2016-09-30,1258.53988
2016-12-31,1859.8661
2017-03-31,1752.09062
2017-06-30,1715.98522
2017-09-30,1385.51619
2017-12-31,1751.16809
2018-03-31,1729.80521
2018-06-30,1547.6574
2018-09-30,1388.34678
2018-12-31,1771.73109
2019-03-31,1914.24837
2019-06-30,1667.77583
2019-09-30,1470.89362
2019-12-31,1872.78769
2020-03-31,1903.38487
2020-06-30,1756.79664
2020-09-30,1615.94984
2020-12-31,2046.05567
2021-03-31,1932.16956
2021-06-30,1903.35818
2021-09-30,1675.57737
2021-12-31,2032.68647
