date,Fuel_Consumption_BTU
2001-03-31,56.518
2001-06-30,62.942
2001-09-30,76.476
2001-12-31,70.462
2002-03-31,55.574
2002-06-30,59.515
2002-09-30,70.552
2002-12-31,64.691
2003-03-31,50.872
2003-06-30,53.836
2003-09-30,72.317
2003-12-31,69.794
2004-03-31,62.57622
2004-06-30,58.87871
2004-09-30,76.04462
2004-12-31,66.27319
2005-03-31,63.63375
2005-06-30,56.69497
2005-09-30,62.38501
2005-12-31,58.36087
2006-03-31,56.97373
2006-06-30,60.14391
2006-09-30,75.10447
2006-12-31,59.06683
2007-03-31,69.13164
2007-06-30,61.23902
2007-09-30,76.90232
2007-12-31,62.48158
2008-03-31,66.78291
2008-06-30,57.64899
2008-09-30,75.93178
2008-12-31,72.99848
2009-03-31,57.03672
2009-06-30,59.5935
2009-09-30,77.03218
2009-12-31,66.02315
2010-03-31,64.56206
2010-06-30,73.4286
2010-09-30,81.03141
2010-12-31,70.96812
2011-03-31,81.15072
2011-06-30,66.74521
2011-09-30,84.75316
2011-12-31,71.17953
2012-03-31,79.9454
2012-06-30,69.89542
2012-09-30,79.33052
2012-12-31,65.64966
2013-03-31,77.1475
2013-06-30,77.11806
2013-09-30,96.26532
2013-12-31,74.44809
2014-03-31,90.95754
2014-06-30,82.39905
2014-09-30,90.03537
2014-12-31,72.45885
2015-03-31,54.40586
2015-06-30,56.29626
2015-09-30,74.2143
2015-12-31,39.19269
2016-03-31,49.09953
2016-06-30,42.13397
2016-09-30,83.40649
2016-12-31,68.66479
2017-03-31,63.02957
2017-06-30,55.8283
2017-09-30,83.13542
2017-12-31,62.56604
2018-03-31,60.24111
2018-06-30,67.37663
2018-09-30,90.45075
2018-12-31,83.72135
2019-03-31,62.96335
2019-06-30,46.92024
2019-09-30,74.0217
2019-12-31,53.43296
2020-03-31,32.98506
2020-06-30,29.5087
2020-09-30,62.81305
2020-12-31,34.49308
2021-03-31,57.78376
2021-06-30,40.69149
2021-09-30,80.33101
2021-12-31,35.14832
