date,Net_Gen_By_Fuel_MWh
2001-03-31,2588.726
2001-06-30,2572.95
2001-09-30,2467.637
2001-12-31,1744.932
2002-03-31,1521.904
2002-06-30,455.189
2002-09-30,1119.842
2002-12-31,1622.376
2003-03-31,1888.04
2003-06-30,424.473
2003-09-30,2503.372
2003-12-31,2266.72
2004-03-31,2100.91431
2004-06-30,1100.24431
2004-09-30,3079.28706
2004-12-31,2188.35439
2005-03-31,2225.9896
2005-06-30,1123.89706
2005-09-30,3057.28785
2005-12-31,2171.37102
2006-03-31,931.23443
2006-06-30,421.63277
2006-09-30,3432.15007
2006-12-31,2710.39257
2007-03-31,1167.39499
2007-06-30,384.60619
2007-09-30,2942.32915
2007-12-31,2793.06342
2008-03-31,2756.62093
2008-06-30,1311.97686
2008-09-30,3534.80978
2008-12-31,2205.94636
2009-03-31,2240.12235
2009-06-30,516.09959
2009-09-30,5517.57703
2009-12-31,3697.34199
2010-03-31,2259.65482
2010-06-30,1472.50676
2010-09-30,4241.4884
2010-12-31,2385.58537
2011-03-31,721.88814
2011-06-30,261.6523
2011-09-30,1773.1505
2011-12-31,2092.81641
2012-03-31,1659.7896
2012-06-30,316.35094
2012-09-30,1866.87608
2012-12-31,1594.5759
2013-03-31,2132.90654
2013-06-30,1111.42992
2013-09-30,4300.46415
2013-12-31,3879.50984
2014-03-31,2825.35712
2014-06-30,878.87795
2014-09-30,4354.91086
2014-12-31,2999.66941
2015-03-31,1434.84065
2015-06-30,2734.46386
2015-09-30,4646.2705
2015-12-31,4230.35207
2016-03-31,2766.30016
2016-06-30,1637.25154
2016-09-30,4367.78549
2016-12-31,2210.85827
2017-03-31,2076.35289
2017-06-30,765.34747
2017-09-30,4232.80377
2017-12-31,3774.76441
2018-03-31,2018.14187
2018-06-30,1378.90677
2018-09-30,5321.53892
2018-12-31,1816.49026
2019-03-31,3192.61723
2019-06-30,2118.27808
2019-09-30,5918.26552
2019-12-31,4499.51251
2020-03-31,4193.33089
2020-06-30,2140.14476
2020-09-30,4125.06139
2020-12-31,3555.90036
2021-03-31,3646.54542
2021-06-30,2930.31244
2021-09-30,5037.5118
2021-12-31,4099.38752
