ds,y
2001-03-31,5221.405
2001-06-30,4593.751
2001-09-30,5454.72
2001-12-31,4968.831
2002-03-31,4849.93
2002-06-30,4771.532
2002-09-30,5308.349
2002-12-31,5014.096
2003-03-31,5469.478
2003-06-30,4337.339
2003-09-30,5657.21
2003-12-31,5490.147
2004-03-31,5106.84022
2004-06-30,4141.05917
2004-09-30,5550.14992
2004-12-31,5659.03583
2005-03-31,5182.71895
2005-06-30,4429.11893
2005-09-30,5654.79668
2005-12-31,5551.53672
2006-03-31,4844.46077
2006-06-30,4628.96838
2006-09-30,5671.19882
2006-12-31,5537.92014
2007-03-31,4255.92064
2007-06-30,4192.42895
2007-09-30,5683.53485
2007-12-31,5498.02678
2008-03-31,5468.23261
2008-06-30,5507.672
2008-09-30,5669.82205
2008-12-31,4834.04599
2009-03-31,5156.29196
2009-06-30,5044.84406
2009-09-30,6195.73228
2009-12-31,6952.91205
2010-03-31,6409.04006
2010-06-30,5107.38614
2010-09-30,6345.55143
2010-12-31,5500.79828
2011-03-31,6151.2163
2011-06-30,6043.56092
2011-09-30,7314.0333
2011-12-31,6456.43238
2012-03-31,6238.3022
2012-06-30,5234.59299
2012-09-30,6903.34751
2012-12-31,6642.97296
2013-03-31,6840.09042
2013-06-30,5582.89014
2013-09-30,7407.96948
2013-12-31,6936.15116
2014-03-31,6596.72116
2014-06-30,5423.15631
2014-09-30,6835.69119
2014-12-31,6066.60626
2015-03-31,5628.00542
2015-06-30,5914.52635
2015-09-30,7048.22577
2015-12-31,5594.66327
2016-03-31,5261.20149
2016-06-30,4403.15215
2016-09-30,6424.47293
2016-12-31,5808.88855
2017-03-31,5388.05994
2017-06-30,4253.80249
2017-09-30,6517.86426
2017-12-31,5013.8361
2018-03-31,5638.33821
2018-06-30,5329.074
2018-09-30,6451.62344
2018-12-31,5886.17257
2019-03-31,5463.67273
2019-06-30,3937.63194
2019-09-30,6000.02189
2019-12-31,4984.09621
2020-03-31,5091.04947
2020-06-30,4129.15013
2020-09-30,5179.79557
2020-12-31,4388.65231
2021-03-31,4073.52812
2021-06-30,4165.13884
2021-09-30,6262.90095
2021-12-31,4496.32426
