date,coal,natural_gas
2001-03-31,13.191,1.431
2001-06-30,8.731,2.498
2001-09-30,9.439,7.593
2001-12-31,4.063,4.164
2002-03-31,6.24,3.821
2002-06-30,10.151,4.105
2002-09-30,12.246,10.575
2002-12-31,10.963,1.924
2003-03-31,14.373,2.172
2003-06-30,8.563,2.202
2003-09-30,14.709,5.723
2003-12-31,7.352,2.143
2004-03-31,14.96025,3.85713
2004-06-30,12.63145,4.25107
2004-09-30,14.76301,3.63734
2004-12-31,11.17183,3.58027
2005-03-31,15.44491,3.51522
2005-06-30,9.66448,2.28195
2005-09-30,17.61698,5.87349
2005-12-31,13.97405,1.87173
2006-03-31,14.87098,1.78994
2006-06-30,12.96322,2.13354
2006-09-30,14.19159,4.52329
2006-12-31,14.59782,1.52224
2007-03-31,14.55286,3.44849
2007-06-30,13.09243,5.16022
2007-09-30,18.49617,9.14608
2007-12-31,17.67065,3.02201
2008-03-31,18.54695,1.79838
2008-06-30,13.12131,3.27466
2008-09-30,14.51728,5.8593
2008-12-31,14.65869,2.50693
2009-03-31,11.84456,2.19461
2009-06-30,4.7891200000000005,1.52963
2009-09-30,7.57819,5.15545
2009-12-31,9.7026,3.85229
2010-03-31,10.39496,2.60976
2010-06-30,6.59189,6.54037
2010-09-30,8.54478,11.17501
2010-12-31,4.72111,4.56565
2011-03-31,5.01489,5.23787
2011-06-30,5.59463,10.24959
2011-09-30,5.46373,13.59441
2011-12-31,1.80773,12.86854
2012-03-31,1.92491,13.17739
2012-06-30,4.47255,17.52096
2012-09-30,6.08004,19.33257
2012-12-31,4.90657,12.85409
2013-03-31,3.01616,13.0536
2013-06-30,4.57375,13.94339
2013-09-30,5.78443,17.21355
2013-12-31,4.87999,12.32624
2014-03-31,5.69784,10.61114
2014-06-30,2.92343,13.67914
2014-09-30,1.44709,19.72764
2014-12-31,0.16915,16.07479
2015-03-31,4.08133,10.94604
2015-06-30,0.9257,19.84548
2015-09-30,1.81465,20.24077
2015-12-31,0.32745,11.35855
2016-03-31,2.56848,12.45836
2016-06-30,0.16299,18.59755
2016-09-30,2.95845,24.84687
2016-12-31,0.1693,15.07748
2017-03-31,0.72414,12.09428
2017-06-30,0.45488,16.82482
2017-09-30,2.22052,19.20624
2017-12-31,1.40484,11.38869
2018-03-31,1.26296,10.90022
2018-06-30,0.6648700000000001,11.81841
2018-09-30,2.23691,16.64876
2018-12-31,0.13175,10.40892
2019-03-31,0.63258,8.89161
2019-06-30,0.04545,10.71666
2019-09-30,1.40575,17.64795
2019-12-31,0.09553,8.53961
2020-03-31,0.0,8.64351
2020-06-30,0.0,12.13868
2020-09-30,1.30115,17.91227
2020-12-31,0.6548900000000001,8.07842
2021-03-31,1.92278,5.0727
2021-06-30,0.54564,8.73339
2021-09-30,1.84647,12.71802
2021-12-31,0.22669,9.53446
2022-03-31,-0.8099215654983292,13.388700829634043
2022-06-30,-2.724218019602972,15.801568931546372
2022-09-30,-0.589161263380988,19.798422277976755
2022-12-31,-2.729132963760628,14.479814376414849
2023-03-31,-1.8106609788752803,13.705847170592529
2023-06-30,-3.689582853484388,16.382028283195368
2023-09-30,-1.430659046833683,20.56377909220831
2023-12-31,-3.989187900749488,15.119472247601388
2024-03-31,-1.7869087773771568,15.290172267790204
2024-06-30,-3.774190148055499,17.53474556275814
2024-09-30,-1.8123588420786407,20.92748607578765
2024-12-31,-3.2120308200472847,15.813614369610494
