ds,y
2001-03-31,320.049
2001-06-30,355.039
2001-09-30,335.523
2001-12-31,351.15600000000006
2002-03-31,346.5610000000001
2002-06-30,293.494
2002-09-30,279.57899999999995
2002-12-31,293.63100000000003
2003-03-31,350.16100000000006
2003-06-30,366.20099999999996
2003-09-30,376.755
2003-12-31,378.688
2004-03-31,321.99775999999997
2004-06-30,312.15421
2004-09-30,326.75347
2004-12-31,315.79515
2005-03-31,328.34301
2005-06-30,341.42284
2005-09-30,361.34878
2005-12-31,362.03401
2006-03-31,327.83442
2006-06-30,308.33966
2006-09-30,340.53424999999993
2006-12-31,325.54897
2007-03-31,367.03060000000005
2007-06-30,375.0868700000001
2007-09-30,414.54692
2007-12-31,462.05656
2008-03-31,419.3472200000001
2008-06-30,452.74385000000007
2008-09-30,500.83885000000004
2008-12-31,432.6751100000001
2009-03-31,442.2088400000001
2009-06-30,490.0588399999999
2009-09-30,531.4491200000001
2009-12-31,509.51716999999996
2010-03-31,515.73602
2010-06-30,493.8908800000001
2010-09-30,548.83967
2010-12-31,547.1290200000001
2011-03-31,515.9169400000002
2011-06-30,506.38462000000027
2011-09-30,505.45295999999985
2011-12-31,514.6324400000003
2012-03-31,544.0022099999999
2012-06-30,524.2251900000001
2012-09-30,582.3206799999999
2012-12-31,582.2839099999998
2013-03-31,480.8757999999999
2013-06-30,437.9328199999999
2013-09-30,558.3258400000001
2013-12-31,493.54868999999985
2014-03-31,520.6022800000002
2014-06-30,519.59844
2014-09-30,575.1205
2014-12-31,544.8341799999996
2015-03-31,496.50144000000034
2015-06-30,521.3488599999998
2015-09-30,587.6978999999999
2015-12-31,590.44995
2016-03-31,560.23875
2016-06-30,497.11445000000003
2016-09-30,620.7218000000001
2016-12-31,621.3736799999998
2017-03-31,573.3043600000002
2017-06-30,555.9315900000003
2017-09-30,625.2697699999998
2017-12-31,574.2340999999997
2018-03-31,558.9619299999999
2018-06-30,532.2669099999998
2018-09-30,506.67330000000004
2018-12-31,451.8110700000001
2019-03-31,395.0685799999999
2019-06-30,356.2671700000002
2019-09-30,400.4212399999998
2019-12-31,391.1314900000001
2020-03-31,386.85728000000006
2020-06-30,353.98299999999983
2020-09-30,401.73918999999984
2020-12-31,340.86163999999985
2021-03-31,392.8896200000001
2021-06-30,395.6421600000003
2021-09-30,423.6227499999997
2021-12-31,414.9977399999996
