date,Net_Gen_By_Fuel_MWh
2001-03-31,260.342
2001-06-30,297.405
2001-09-30,159.198
2001-12-31,167.268
2002-03-31,311.095
2002-06-30,389.419
2002-09-30,193.343
2002-12-31,221.066
2003-03-31,241.897
2003-06-30,346.067
2003-09-30,217.095
2003-12-31,348.978
2004-03-31,276.21581
2004-06-30,413.79634
2004-09-30,277.89098
2004-12-31,219.35332
2005-03-31,333.23185
2005-06-30,330.87493
2005-09-30,226.42975
2005-12-31,320.2749
2006-03-31,393.24523
2006-06-30,421.00781
2006-09-30,399.34089
2006-12-31,305.07088
2007-03-31,178.34207
2007-06-30,187.12296
2007-09-30,91.93276
2007-12-31,189.20673
2008-03-31,443.00988
2008-06-30,396.89544
2008-09-30,280.89716
2008-12-31,372.10147
2009-03-31,414.0583
2009-06-30,459.26662
2009-09-30,288.05546
2009-12-31,324.44496
2010-03-31,347.40652
2010-06-30,418.20942
2010-09-30,160.55895
2010-12-31,420.7121
2011-03-31,369.40679
2011-06-30,488.88743
2011-09-30,170.69768
2011-12-31,395.7411
2012-03-31,350.20718
2012-06-30,355.67835
2012-09-30,103.25659
2012-12-31,342.17889
2013-03-31,313.7493
2013-06-30,412.83585
2013-09-30,276.44085
2013-12-31,282.88601
2014-03-31,281.46149
2014-06-30,438.35413
2014-09-30,161.11223
2014-12-31,294.39316
2015-03-31,209.19338
2015-06-30,443.44122
2015-09-30,206.90786
2015-12-31,279.95556
2016-03-31,484.95975
2016-06-30,339.04589
2016-09-30,117.68871
2016-12-31,135.82265
2017-03-31,312.71449
2017-06-30,472.12866
2017-09-30,233.59991
2017-12-31,261.92493
2018-03-31,358.21143
2018-06-30,344.3448
2018-09-30,183.6379
2018-12-31,381.99489
2019-03-31,431.63447
2019-06-30,446.03597
2019-09-30,150.68893
2019-12-31,308.65762
2020-03-31,391.77516
2020-06-30,358.80632
2020-09-30,112.48134
2020-12-31,266.61018
2021-03-31,284.14927
2021-06-30,263.82
2021-09-30,260.90265
2021-12-31,265.9657
