date,all_sources,coal,natural_gas,nuclear,hydro,wind,solar_all,other
2001-03-31,8249.802,7085.645,1070.776,0.0,59.917,0.0,0.0,4.657
2001-06-30,8501.442,6914.671,1489.594,0.0,74.92,0.0,0.0,4.383
2001-09-30,8842.969,7291.5,1469.28,0.0,65.281,0.0,0.0,4.857
2001-12-31,8017.43,7110.371,857.621,0.0,37.203,0.0,0.0,4.755
2002-03-31,7073.86,6301.567,701.025,0.0,60.422,0.0,0.0,3.571
2002-06-30,8115.179,7127.97,894.503,0.0,83.542,0.0,0.0,3.754
2002-09-30,7922.217,6706.567,1130.816,0.0,72.438,0.0,0.0,2.814
2002-12-31,7550.45,6766.775,715.395,0.0,48.189,0.0,0.0,9.269
2003-03-31,7796.455,7044.468,701.144,0.0,37.642,0.0,0.0,0.0
2003-06-30,8397.357,7472.989,859.291,0.0,51.146,0.0,0.0,0.0
2003-09-30,8782.462,7448.702,1235.626,0.0,48.615,42.844,0.0,0.0
2003-12-31,7759.378,6846.685,722.645,0.0,33.296,139.891,0.0,0.0
2004-03-31,7395.48108,6535.20625,671.45871,0.0,34.73676,143.945,0.0,0.0
2004-06-30,8190.43083,7212.41425,789.31704,0.0,34.73676,149.112,0.0,0.0
2004-09-30,8940.91766,7900.06325,901.05341,0.0,34.73676,98.78,0.0,0.0
2004-12-31,8413.531,7616.21525,630.84455,0.0,34.73676,121.628,0.0,0.0
2005-03-31,8379.14299,7403.63329,736.05412,0.0,39.32656,188.93073,0.0,1.16978
2005-06-30,8452.13087,7055.23436,1113.05315,0.0,48.68688,222.09224,0.0,1.15835
2005-09-30,9536.66768,7862.02695,1453.4522,0.0,39.74035,172.89514,0.0,1.20595
2005-12-31,8767.70047,7626.3534,884.65532,0.0,37.23921,210.71189,0.0,1.11314
2006-03-31,8514.28746,7310.34093,746.02648,0.0,50.90567,385.489,0.0,6.10611
2006-06-30,9087.09014,6999.62694,1670.38692,0.0,65.62335,335.411,0.0,4.8864
2006-09-30,10260.77745,8046.48231,1933.18021,0.0,45.30765,224.72,0.0,5.02875
2006-12-31,9403.46951,7502.55782,1540.00528,0.0,36.37434,309.816,0.0,5.86341
2007-03-31,8733.38136,6999.09201,1341.30396,0.0,60.4467,318.764,0.0,3.63575
2007-06-30,8264.08833,6338.11198,1482.8476,0.0,87.35447,343.331,0.0,4.1597100000000005
2007-09-30,10216.02749,7613.37494,2217.54229,0.0,72.50134,299.216,0.0,3.86602
2007-12-31,8771.83565,6653.06845,1618.31014,0.0,47.6755,431.928,0.0,4.33247
2008-03-31,7590.35026,5322.03238,1687.84495,0.0,61.87005,489.204,0.0,5.25641
2008-06-30,9159.70077,6582.12213,2005.32166,0.0,101.58986,457.605,0.0,5.6266300000000005
2008-09-30,10035.105,7563.35784,2098.34278,0.0,90.16332,268.226,0.0,5.539
2008-12-31,10224.68091,7546.72072,2174.49712,0.0,58.66479,427.752,0.0,5.51156
2009-03-31,9339.74986,6659.41589,2149.18308,0.0,57.92577,454.48821,0.0,8.01744
2009-06-30,9823.25341,7355.42688,2013.57373,0.0,89.16591,343.54393,0.0,8.47525
2009-09-30,10607.8977,7585.36308,2620.82622,0.0,69.52075,312.44006,0.0,8.6934
2009-12-31,9903.43773,7517.10235,1877.48962,0.0,54.35057,436.24579,0.0,8.47791
2010-03-31,7913.17664,5253.99148,2182.90753,0.0,42.27324,417.76412,0.0,3.23683
2010-06-30,8629.34752,6116.98956,1898.10071,0.0,65.75137,531.34068,0.0,3.44551
2010-09-30,10150.91551,7134.05853,2581.02062,0.0,63.75986,358.35247,0.0,3.5025
2010-12-31,9558.10251,7112.74954,1850.05377,0.0,45.22554,524.72475,0.0,3.49479
2011-03-31,9413.597,6932.86279,1830.48868,0.0,45.03975,578.82866,0.0,2.21596
2011-06-30,9094.14711,6350.45817,1956.58127,0.0,59.63769,686.20047,0.0,2.31533
2011-09-30,10536.41596,7387.76106,2725.54651,0.0,55.79222,322.5263,0.0,2.43415
2011-12-31,9136.97925,6469.78142,2053.36728,0.0,34.29634,516.94156,0.0,2.461
2012-03-31,8892.58819,6103.33911,1997.24499,0.0,48.26192,663.05558,0.0,3.46101
2012-06-30,8499.96104,5484.01111,2263.47522,0.0,75.06015,574.80763,0.0,3.53998
2012-09-30,10309.97703,7035.81379,2741.01984,0.0,58.7129,374.26851,0.0,3.60038
2012-12-31,8933.38319,6370.88491,1797.30126,0.0,40.78403,613.65629,0.0,3.66495
2013-03-31,9063.11887,6545.54358,1757.92778,0.0,19.66611,635.6781,0.0,4.58695
2013-06-30,8773.95009,5629.15128,2370.97326,0.0,31.43368,619.7946,0.0,4.73023
2013-09-30,9530.19809,6192.06777,2821.59833,0.0,23.72903,374.49717,0.0,4.8788800000000005
2013-12-31,8503.69814,5778.50829,2024.74374,0.0,17.00917,563.45113,0.0,5.10713
2014-03-31,7707.40981,4863.15096,2048.79129,0.0,20.77567,700.09483,77.67873,6.0245
2014-06-30,8211.30524,4979.15453,2383.28692,0.0,32.84671,659.0171,165.51245,5.83536
2014-09-30,8765.983,5519.29911,2652.98588,0.0,25.69299,361.7834,217.68221,5.74223
2014-12-31,7621.51183,4994.02672,1890.59205,0.0,19.06564,553.85468,173.86611,5.97834
2015-03-31,7235.39559,4384.88667,2259.69645,0.0,25.37701,411.79356,161.79216,7.04531
2015-06-30,8078.10711,5201.94698,2093.75181,0.0,31.05104,534.91027,227.40257,7.1628
2015-09-30,8881.46824,5554.26458,2728.48308,0.0,23.95485,383.65868,208.16805,7.62576
2015-12-31,8506.42736,5298.43355,2282.69241,0.0,19.09012,759.65851,159.93744,8.07953
2016-03-31,7646.44054,3982.74537,2468.28762,0.0,32.28819,1012.65531,158.40314,8.24849
2016-06-30,7349.30281,3928.77479,2348.57798,0.0,48.16634,843.10486,202.09366,7.97703
2016-09-30,8520.64645,4573.65749,2944.40299,0.0,35.39008,744.35204,246.35105,7.7322
2016-12-31,9395.65505,5880.09224,2196.2843,0.0,32.1274,1005.30881,301.83629,8.35267
2017-03-31,8667.43413,5232.14708,2086.94525,0.0,45.48511,1046.94064,277.37141,8.45577
2017-06-30,7841.06731,3961.83221,2273.64952,0.0,52.20326,1142.60651,450.31603,7.85479
2017-09-30,9171.58806,5124.15682,2719.12247,0.0,51.82873,932.23612,384.20863,6.08819
2017-12-31,7917.32315,4096.34651,2051.93791,0.0,43.7319,1472.78782,285.04684,7.56522
2018-03-31,6237.73167,2167.2593,2074.7353,0.0,37.43791,1692.3042,310.26353,8.28852
2018-06-30,7985.18953,2679.04451,3112.55715,0.0,43.64666,1701.01984,508.61882,7.9356
2018-09-30,9310.12778,4109.34931,3623.80329,0.0,38.62605,1112.74479,476.86572,8.17448
2018-12-31,9140.63289,4445.87854,2817.08144,0.0,29.83539,1585.48219,303.26034,9.16465
2019-03-31,8122.56631,3490.47078,2580.88516,0.0,36.70498,1693.3581,315.65798,23.097
2019-06-30,7998.58274,3173.50869,2608.94783,0.0,44.90221,1685.49948,504.19076,18.63436
2019-09-30,10250.02761,4459.47264,3729.58152,0.0,45.54548,1534.58199,502.56046,18.68545
2019-12-31,8803.33327,3568.21296,2883.77733,0.0,31.02733,1978.64744,344.12694,19.46761
2020-03-31,8403.69819,3057.71837,2882.29841,0.0,45.18046,2064.03915,402.35911,22.67642
2020-06-30,8105.20301,2630.85708,2759.53464,0.0,57.40336,2095.92947,641.04896,17.65885
2020-09-30,10147.1257,4380.79637,3769.3465,0.0,54.37018,1407.69874,609.39307,14.21241
2020-12-31,7419.55754,2718.81244,2590.72814,0.0,45.754,1656.50965,461.00507,22.94121
2021-03-31,8194.73325,2828.91275,2350.93979,0.0,0.0,2566.9435,464.56236,24.62614
2021-06-30,8389.05149,2442.91447,2643.64331,0.0,0.0,2682.93664,676.88787,17.30058
2021-09-30,9608.17123,3792.67194,3168.65664,0.0,0.0,2068.33708,638.98297,16.35754
