date,Net_Gen_By_Fuel_MWh
2001-03-31,611.78
2001-06-30,560.527
2001-09-30,208.191
2001-12-31,269.506
2002-03-31,528.09
2002-06-30,798.708
2002-09-30,253.119
2002-12-31,630.645
2003-03-31,822.755
2003-06-30,880.195
2003-09-30,751.108
2003-12-31,892.21
2004-03-31,804.77274
2004-06-30,873.91942
2004-09-30,760.57188
2004-12-31,716.07388
2005-03-31,752.8582
2005-06-30,572.1841
2005-09-30,249.32475
2005-12-31,657.81178
2006-03-31,837.23938
2006-06-30,679.39646
2006-09-30,633.91731
2006-12-31,693.58887
2007-03-31,844.44339
2007-06-30,661.59283
2007-09-30,165.94822
2007-12-31,563.9976
2008-03-31,1095.55725
2008-06-30,741.2075
2008-09-30,215.22732
2008-12-31,496.86592
2009-03-31,735.04146
2009-06-30,785.56636
2009-09-30,446.70861
2009-12-31,715.54917
2010-03-31,834.80589
2010-06-30,615.4551
2010-09-30,177.90823
2010-12-31,704.03178
2011-03-31,738.59683
2011-06-30,1050.35092
2011-09-30,455.21076
2011-12-31,973.0575
2012-03-31,803.44876
2012-06-30,655.09012
2012-09-30,211.67865
2012-12-31,571.70249
2013-03-31,784.91404
2013-06-30,720.85334
2013-09-30,427.50829
2013-12-31,591.39734
2014-03-31,764.48854
2014-06-30,1108.07819
2014-09-30,316.28087
2014-12-31,452.30941
2015-03-31,618.63706
2015-06-30,952.92165
2015-09-30,500.40176
2015-12-31,531.74353
2016-03-31,1080.34203
2016-06-30,636.74976
2016-09-30,178.84389
2016-12-31,478.58332
2017-03-31,761.20611
2017-06-30,791.20869
2017-09-30,783.17751
2017-12-31,787.72331
2018-03-31,1028.67916
2018-06-30,1087.6687
2018-09-30,1045.60227
2018-12-31,1099.80686
2019-03-31,871.08285
2019-06-30,862.45402
2019-09-30,894.54318
2019-12-31,875.04295
2020-03-31,687.56715
2020-06-30,685.22468
2020-09-30,653.05653
2020-12-31,646.60865
2021-03-31,700.6219
2021-06-30,639.78374
2021-09-30,621.36886
2021-12-31,618.45892
