date,coal,natural_gas
2001-03-31,30.713,19.847
2001-06-30,24.151,23.562
2001-09-30,25.126,36.574
2001-12-31,28.637,32.035
2002-03-31,27.301,29.62
2002-06-30,24.168,31.149
2002-09-30,28.746,44.905
2002-12-31,35.947,35.476
2003-03-31,29.914,29.505
2003-06-30,23.848,43.124
2003-09-30,28.644,59.97
2003-12-31,25.672,48.783
2004-03-31,27.79946,37.92722
2004-06-30,22.81899,46.69009
2004-09-30,27.86153,47.2277
2004-12-31,25.70905,38.59233
2005-03-31,30.0438,33.47061
2005-06-30,27.45303,45.34569
2005-09-30,30.3307,56.92827
2005-12-31,30.40794,31.63057
2006-03-31,28.72184,36.99978
2006-06-30,23.37477,47.65344
2006-09-30,30.52263,61.07215
2006-12-31,29.15291,40.69059
2007-03-31,30.62328,35.58612
2007-06-30,30.94785,50.40433
2007-09-30,31.00722,64.3904
2007-12-31,27.00187,50.53016
2008-03-31,25.5579,34.09605
2008-06-30,24.07105,42.77097
2008-09-30,27.20382,51.94558
2008-12-31,30.0297,42.68928
2009-03-31,27.65517,35.25244
2009-06-30,21.41217,33.25029
2009-09-30,21.71584,53.2152
2009-12-31,21.21508,45.79134
2010-03-31,24.98365,39.07212
2010-06-30,19.45482,51.6027
2010-09-30,22.83611,68.41931
2010-12-31,16.52853,45.61403
2011-03-31,19.76355,41.86703
2011-06-30,9.38522,50.56209
2011-09-30,9.48493,65.79099
2011-12-31,4.3774,46.81659
2012-03-31,6.34627,41.01667
2012-06-30,2.31738,47.34823
2012-09-30,8.41093,70.21277
2012-12-31,6.88399,39.46103
2013-03-31,16.97074,28.96803
2013-06-30,5.33618,47.39021
2013-09-30,8.89802,62.22277
2013-12-31,10.88744,33.80631
2014-03-31,19.33897,24.44537
2014-06-30,3.41879,39.92838
2014-09-30,2.13685,54.07818
2014-12-31,4.83479,32.3378
2015-03-31,15.62768,23.96577
2015-06-30,0.37018,45.14313
2015-09-30,2.59201,69.18242
2015-12-31,5.4603,35.46094
2016-03-31,8.28588,32.71786
2016-06-30,2.81312,48.07423
2016-09-30,4.3569700000000005,62.3806
2016-12-31,4.55961,30.71607
2017-03-31,11.06911,37.12397
2017-06-30,1.23533,47.68969
2017-09-30,0.0,57.67179
2017-12-31,0.0,40.12147
2018-03-31,0.0,39.2854
2018-06-30,0.0,28.45367
2018-09-30,0.0,56.92641
2018-12-31,0.0,31.62622
2019-03-31,0.0,34.84369
2019-06-30,0.0,24.91174
2019-09-30,0.0,44.30767
2019-12-31,0.0,30.58005
2020-03-31,0.0,28.27449
2020-06-30,0.0,19.9649
2020-09-30,0.0,46.89328
2020-12-31,0.0,30.80827
2021-03-31,0.0,36.57884
2021-06-30,0.0,28.00694
2021-09-30,0.0,39.36286
2021-12-31,0.0,28.11889
2022-03-31,-1.283626276698989,26.037784275630344
2022-06-30,-7.232492469333167,32.999896606984606
2022-09-30,-5.366323886014236,49.18216071731216
2022-12-31,-5.715549099703921,30.669342277613907
2023-03-31,-2.253143142050014,24.438881631345826
2023-06-30,-8.985431929527564,32.80228038559944
2023-09-30,-7.399773909956927,50.39634987639663
2023-12-31,-8.464017601127054,31.678993552315923
2024-03-31,-7.018048382914834,24.760397812903733
2024-06-30,-11.092018453790466,29.882418502615156
2024-09-30,-8.520274218221587,43.42057654405907
2024-12-31,-7.882799019784265,25.236019047269764
