ds,y
2001-03-31,173.976
2001-06-30,198.01399999999998
2001-09-30,212.438
2001-12-31,204.098
2002-03-31,173.45099999999996
2002-06-30,150.14700000000002
2002-09-30,207.547
2002-12-31,179.61499999999998
2003-03-31,190.956
2003-06-30,139.051
2003-09-30,168.88899999999998
2003-12-31,180.651
2004-03-31,136.57821
2004-06-30,129.74961000000002
2004-09-30,129.98379
2004-12-31,141.35879
2005-03-31,222.60168
2005-06-30,213.47392999999997
2005-09-30,236.93206
2005-12-31,233.70765000000003
2006-03-31,219.06741999999997
2006-06-30,207.09748999999996
2006-09-30,244.13539000000003
2006-12-31,267.78906000000006
2007-03-31,239.96117000000004
2007-06-30,204.50247999999996
2007-09-30,291.10588
2007-12-31,284.21243
2008-03-31,236.19099
2008-06-30,169.70118999999997
2008-09-30,253.67921999999996
2008-12-31,232.3345
2009-03-31,229.45156000000006
2009-06-30,166.2289900000001
2009-09-30,248.2770399999999
2009-12-31,205.36417999999995
2010-03-31,220.34857999999997
2010-06-30,199.80243000000002
2010-09-30,240.8356999999999
2010-12-31,222.7144499999999
2011-03-31,226.61477999999994
2011-06-30,147.97002
2011-09-30,198.42472000000006
2011-12-31,192.66990999999996
2012-03-31,243.13501000000014
2012-06-30,167.49956999999995
2012-09-30,211.78032999999988
2012-12-31,285.29355
2013-03-31,354.31147999999985
2013-06-30,205.13480999999987
2013-09-30,317.02370999999994
2013-12-31,316.9951900000001
2014-03-31,347.28558000000004
2014-06-30,288.7411999999998
2014-09-30,382.13779999999986
2014-12-31,358.92776999999984
2015-03-31,366.20536000000004
2015-06-30,302.1839700000001
2015-09-30,311.72328999999985
2015-12-31,356.2903499999998
2016-03-31,343.9778800000001
2016-06-30,264.7340800000001
2016-09-30,296.74093000000005
2016-12-31,319.4164700000001
2017-03-31,294.0844399999999
2017-06-30,271.68749999999983
2017-09-30,308.3495599999999
2017-12-31,320.1654500000001
2018-03-31,321.1770500000002
2018-06-30,259.6971899999998
2018-09-30,344.83934000000033
2018-12-31,321.9120099999999
2019-03-31,305.81101999999987
2019-06-30,238.81880999999964
2019-09-30,333.8969300000001
2019-12-31,304.50522
2020-03-31,320.1895700000002
2020-06-30,245.19854999999978
2020-09-30,315.4431399999997
2020-12-31,315.75456999999983
2021-03-31,322.39324000000016
2021-06-30,313.9091899999997
2021-09-30,324.77233999999993
2021-12-31,300.7142800000001
