date,Fuel_Consumption_BTU
2001-03-31,328.587
2001-06-30,303.309
2001-09-30,330.667
2001-12-31,299.57
2002-03-31,310.677
2002-06-30,323.849
2002-09-30,353.494
2002-12-31,323.439
2003-03-31,334.513
2003-06-30,313.338
2003-09-30,360.733
2003-12-31,353.443
2004-03-31,332.48381
2004-06-30,316.98864
2004-09-30,332.59401
2004-12-31,322.85237
2005-03-31,351.14336
2005-06-30,311.27465
2005-09-30,375.81146
2005-12-31,353.61872
2006-03-31,335.77381
2006-06-30,314.55547
2006-09-30,363.74145
2006-12-31,340.68491
2007-03-31,328.70326
2007-06-30,313.5747
2007-09-30,374.4688
2007-12-31,346.28895
2008-03-31,355.13379
2008-06-30,317.9419
2008-09-30,337.79453
2008-12-31,324.38978
2009-03-31,312.0146
2009-06-30,264.92794
2009-09-30,303.39885
2009-12-31,302.88524
2010-03-31,316.97094
2010-06-30,298.98279
2010-09-30,341.43861
2010-12-31,284.4696
2011-03-31,301.40579
2011-06-30,265.12692
2011-09-30,325.68235
2011-12-31,224.69338
2012-03-31,216.4554
2012-06-30,218.3267
2012-09-30,257.27797
2012-12-31,199.91308
2013-03-31,246.50394
2013-06-30,235.95171
2013-09-30,257.31628
2013-12-31,233.24757
2014-03-31,276.09157
2014-06-30,209.0955
2014-09-30,236.20024
2014-12-31,205.38485
2015-03-31,238.15248
2015-06-30,158.52453
2015-09-30,211.45138
2015-12-31,134.97261
2016-03-31,161.93065
2016-06-30,162.72273
2016-09-30,224.13949
2016-12-31,167.90677
2017-03-31,185.16805
2017-06-30,173.29986
2017-09-30,186.62332
2017-12-31,156.47209
2018-03-31,172.7358
2018-06-30,122.98514
2018-09-30,160.35568
2018-12-31,148.3686
2019-03-31,144.20932
2019-06-30,108.13669
2019-09-30,131.4329
2019-12-31,97.72692
2020-03-31,111.21238
2020-06-30,83.17628
2020-09-30,132.41117
2020-12-31,137.29105
2021-03-31,127.5078
2021-06-30,94.50124
2021-09-30,151.86732
2021-12-31,98.17195
