date,coal,natural_gas
2001-03-31,188.385,22.657
2001-06-30,177.944,27.693
2001-09-30,217.758,38.25
2001-12-31,175.177,34.554
2002-03-31,155.087,33.836
2002-06-30,180.595,38.418
2002-09-30,225.51,55.685
2002-12-31,202.559,30.702
2003-03-31,182.861,27.281
2003-06-30,188.433,26.824
2003-09-30,225.231,46.297
2003-12-31,192.189,20.056
2004-03-31,169.68729,34.41611
2004-06-30,188.51617,38.02947
2004-09-30,212.38041,49.65425
2004-12-31,195.41149,26.35282
2005-03-31,194.92655,23.60535
2005-06-30,188.95504,28.31505
2005-09-30,223.44611,49.67472
2005-12-31,205.40997,26.45063
2006-03-31,184.36942,22.07202
2006-06-30,201.06672,45.63709
2006-09-30,220.62342,69.54361
2006-12-31,207.80447,32.02806
2007-03-31,194.11786,38.96977
2007-06-30,213.61337,47.74109
2007-09-30,222.51244,73.33291
2007-12-31,190.2598,41.09652
2008-03-31,188.64739,41.11271
2008-06-30,202.73815,35.27289
2008-09-30,207.23229,63.709
2008-12-31,175.4842,44.94546
2009-03-31,156.39,57.66372
2009-06-30,132.88106,65.02137
2009-09-30,159.60229,78.1145
2009-12-31,134.82527,50.65967
2010-03-31,165.16435,61.36152
2010-06-30,173.89877,68.37864
2010-09-30,181.30655,99.68724
2010-12-31,141.38014,78.04975
2011-03-31,154.97115,77.53578
2011-06-30,153.01482,79.02008
2011-09-30,171.0643,116.29154
2011-12-31,117.94125,98.26715
2012-03-31,87.38412,105.47399
2012-06-30,115.67829,115.42887
2012-09-30,156.86617,121.99069
2012-12-31,124.26955,90.7676
2013-03-31,110.04254,98.14157
2013-06-30,127.29823,80.40804
2013-09-30,141.96637,97.77353
2013-12-31,119.96139,90.10477
2014-03-31,129.12961,86.96239
2014-06-30,125.37513,85.25794
2014-09-30,142.77324,108.08164
2014-12-31,98.44639,105.79455
2015-03-31,93.19606,109.51808
2015-06-30,112.01779,104.73603
2015-09-30,138.99385,121.08949
2015-12-31,85.75649,107.38109
2016-03-31,75.07102,106.11718
2016-06-30,76.55219,109.44378
2016-09-30,111.74324,139.25605
2016-12-31,86.06024,104.79161
2017-03-31,75.90916,91.37126
2017-06-30,77.45285,104.30669
2017-09-30,91.58802,127.95017
2017-12-31,73.1852,104.70856
2018-03-31,84.24461,102.76603
2018-06-30,80.12512,123.75437
2018-09-30,94.91371,141.58172
2018-12-31,60.5975,112.44174
2019-03-31,70.78737,104.32162
2019-06-30,56.98595,114.85049
2019-09-30,75.90142,145.12102
2019-12-31,65.65976,106.20586
2020-03-31,46.80095,105.72261
2020-06-30,42.48408,103.10173
2020-09-30,72.01903,138.14834
2020-12-31,58.64069,99.80757
2021-03-31,68.71447,97.3552
2021-06-30,54.94865,101.10961
2021-09-30,82.89686,125.02826
2021-12-31,64.13747,109.85271
2022-03-31,36.62718396062695,117.86465801966852
2022-06-30,39.14256143287557,123.46772834461744
2022-09-30,61.72524679829198,145.0583364187311
2022-12-31,30.244283349425388,122.57547751967448
2023-03-31,29.927738222586697,122.30473015755106
2023-06-30,35.012462448918086,127.33764359125831
2023-09-30,55.188982821362885,152.1629678828538
2023-12-31,19.17171143028213,127.52845559784708
2024-03-31,4.546887231256704,127.23178967023702
2024-06-30,10.221116162543922,128.53982458514935
2024-09-30,36.59203631712265,148.9355934634325
2024-12-31,13.871231610576046,123.50730600628464
