date,coal,natural_gas
2001-03-31,10.951,0.8310000000000001
2001-06-30,7.273,0.989
2001-09-30,10.767,0.876
2001-12-31,11.034,0.99
2002-03-31,10.574,0.191
2002-06-30,8.375,0.383
2002-09-30,10.812,0.748
2002-12-31,9.982,1.095
2003-03-31,10.788,6.982
2003-06-30,7.432,5.592
2003-09-30,11.248,13.255
2003-12-31,12.114,8.991
2004-03-31,11.06738,10.70382
2004-06-30,8.51657,9.71581
2004-09-30,12.55568,11.30235
2004-12-31,11.25593,10.48186
2005-03-31,11.05001,11.97055
2005-06-30,9.54126,13.6052
2005-09-30,12.20179,15.09256
2005-12-31,11.27553,9.77156
2006-03-31,12.45067,14.57719
2006-06-30,9.07232,5.72513
2006-09-30,11.64295,13.07364
2006-12-31,11.53777,12.01323
2007-03-31,11.37802,7.60674
2007-06-30,8.82207,9.47683
2007-09-30,12.08888,15.71463
2007-12-31,12.52287,9.46521
2008-03-31,11.94875,14.19866
2008-06-30,6.74135,10.64275
2008-09-30,10.42104,14.06022
2008-12-31,11.12961,12.57775
2009-03-31,11.67503,10.8873
2009-06-30,9.71498,8.55632
2009-09-30,5.54943,8.96202
2009-12-31,5.9044,11.3435
2010-03-31,10.61356,6.9398800000000005
2010-06-30,7.88254,6.16189
2010-09-30,9.67544,14.32689
2010-12-31,5.65556,13.40448
2011-03-31,10.45182,12.44556
2011-06-30,5.11742,11.13302
2011-09-30,5.08808,13.354
2011-12-31,3.8314,12.16863
2012-03-31,6.0265,13.93523
2012-06-30,0.4424,12.57019
2012-09-30,3.52195,15.60982
2012-12-31,4.19972,10.40335
2013-03-31,9.8288,7.81245
2013-06-30,1.09012,4.55269
2013-09-30,2.46575,11.47071
2013-12-31,3.3928700000000003,7.24728
2014-03-31,10.46139,3.09118
2014-06-30,0.57513,9.64094
2014-09-30,0.92431,11.10992
2014-12-31,2.9065000000000003,8.92491
2015-03-31,9.55504,9.72528
2015-06-30,0.13826,11.26029
2015-09-30,0.73709,13.29497
2015-12-31,0.55837,10.31601
2016-03-31,1.85366,4.31598
2016-06-30,0.10323,9.92951
2016-09-30,1.38157,13.20727
2016-12-31,1.93857,8.00628
2017-03-31,1.24681,3.72529
2017-06-30,0.51249,8.20162
2017-09-30,0.33736,10.08903
2017-12-31,1.52046,5.20737
2018-03-31,4.31056,1.55158
2018-06-30,1.21805,4.74991
2018-09-30,0.97297,11.01694
2018-12-31,0.0,5.35478
2019-03-31,1.94717,3.65706
2019-06-30,0.48811,4.9029
2019-09-30,0.7804300000000001,10.81327
2019-12-31,0.96621,7.39733
2020-03-31,0.5796600000000001,5.04178
2020-06-30,0.07233,6.03465
2020-09-30,0.0,11.16216
2020-12-31,0.8659500000000001,5.10562
2021-03-31,2.42302,5.41451
2021-06-30,0.31522,7.70354
2021-09-30,0.33248,12.95764
2021-12-31,0.18786,7.55281
2022-03-31,1.5174378948525806,7.331842736768591
2022-06-30,-2.455100845685072,7.644108474086897
2022-09-30,-1.1163767183139155,11.793773725739635
2022-12-31,-1.265808630640734,8.851578085657456
2023-03-31,1.5227998669864429,6.833077632758362
2023-06-30,-2.951437115723033,7.138567993389817
2023-09-30,-1.7103577123857503,11.995301028446306
2023-12-31,-2.039802368836052,9.150088742220898
2024-03-31,-1.163169365641295,8.617585412482894
2024-06-30,-4.110517862672115,8.842107701606665
2024-09-30,-2.4513388853774813,11.663660092051307
2024-12-31,-2.17934696331678,8.409973790134515
