ds,y
2001-03-31,352.862
2001-06-30,308.245
2001-09-30,301.897
2001-12-31,262.44
2002-03-31,330.278
2002-06-30,283.057
2002-09-30,259.782
2002-12-31,516.635
2003-03-31,875.635
2003-06-30,1288.791
2003-09-30,937.858
2003-12-31,563.141
2004-03-31,616.14574
2004-06-30,365.63944
2004-09-30,578.98457
2004-12-31,886.13964
2005-03-31,752.87502
2005-06-30,856.52503
2005-09-30,780.1386
2005-12-31,548.60836
2006-03-31,585.63556
2006-06-30,416.70688
2006-09-30,427.89416
2006-12-31,376.7114
2007-03-31,698.52206
2007-06-30,360.30682
2007-09-30,282.40961
2007-12-31,214.6731
2008-03-31,285.56683
2008-06-30,297.44372
2008-09-30,246.63022
2008-12-31,293.47423
2009-03-31,424.12601
2009-06-30,496.07837
2009-09-30,314.39172
2009-12-31,1097.40918
2010-03-31,1220.35941
2010-06-30,514.74477
2010-09-30,349.81898
2010-12-31,291.52086
2011-03-31,424.69696
2011-06-30,480.66487
2011-09-30,358.8192
2011-12-31,289.99998
2012-03-31,383.85644
2012-06-30,379.89628
2012-09-30,356.82961
2012-12-31,299.68967
2013-03-31,562.40566
2013-06-30,685.44684
2013-09-30,1243.4743
2013-12-31,668.94721
2014-03-31,1111.56805
2014-06-30,632.14418
2014-09-30,443.87642
2014-12-31,381.53736
2015-03-31,520.86867
2015-06-30,483.2358
2015-09-30,323.23579
2015-12-31,1237.01934
2016-03-31,1186.85586
2016-06-30,457.67039
2016-09-30,315.72976
2016-12-31,265.81799
2017-03-31,535.92647
2017-06-30,613.63972
2017-09-30,365.02972
2017-12-31,320.4431
2018-03-31,620.87859
2018-06-30,708.61132
2018-09-30,711.6914
2018-12-31,972.53871
2019-03-31,1057.04617
2019-06-30,893.77902
2019-09-30,470.33085
2019-12-31,555.03105
2020-03-31,1428.62424
2020-06-30,1124.07438
2020-09-30,635.38989
2020-12-31,674.71648
2021-03-31,1001.68519
2021-06-30,915.10571
2021-09-30,905.89788
2021-12-31,897.8629
