date,all_sources,coal,natural_gas,nuclear,hydro,wind,solar_all,other
2001-03-31,12076.691,1175.867,2497.167,0.0,8121.892,13.798,0.0,173.976
2001-06-30,11346.73,895.391,2407.056,0.0,7826.256,18.357,0.0,198.014
2001-09-30,10083.937,1191.004,3071.78,0.0,5591.01,17.24,0.0,212.438
2001-12-31,11544.548,1182.791,3006.962,0.0,7105.394,39.192,0.0,204.098
2002-03-31,13219.504,1131.19,2615.785,0.0,9194.065,102.699,0.0,173.451
2002-06-30,12135.092,523.068,1085.707,0.0,10279.438,94.557,0.0,150.147
2002-09-30,10396.256,892.637,1757.364,0.0,7451.292,85.449,0.0,207.547
2002-12-31,11348.516,1232.789,2354.037,0.0,7488.371,93.454,0.0,179.615
2003-03-31,12984.155,1138.799,2485.537,0.0,9008.283,130.812,0.0,190.956
2003-06-30,11913.102,794.545,803.067,0.0,10072.509,97.794,0.0,139.051
2003-09-30,11642.865,1196.755,3829.428,0.0,6357.256,83.176,0.0,168.889
2003-12-31,12426.017,1174.748,3125.665,0.0,7812.283,131.837,0.0,180.651
2004-03-31,14077.85514,1188.7353,3314.10509,0.0,9234.9381,161.83493,0.0,136.57821
2004-06-30,11819.58478,376.2033,2293.10702,0.0,8860.852,158.30375,0.0,129.74961
2004-09-30,11668.64356,775.4333,3946.98534,0.0,6644.49676,163.71509,0.0,129.98379
2004-12-31,13815.19472,1215.2893,3970.98528,0.0,8340.53205,135.15824,0.0,141.35879
2005-03-31,13896.46098,1192.05576,3671.58553,0.0,8646.09681,144.69197,0.0,222.60168
2005-06-30,11692.00322,826.067,1971.60213,0.0,8497.11134,179.02994,0.0,213.47393
2005-09-30,11149.8258,1151.833,3633.66529,0.0,5931.79673,183.60485,0.0,236.93206
2005-12-31,12586.71253,296.53,3914.14258,0.0,7873.34013,226.94726,0.0,233.70765
2006-03-31,14357.09124,-12.349,2365.21846,0.0,11533.34772,251.233,0.0,219.06742
2006-06-30,13331.73228,40.612,699.81869,0.0,12176.04533,206.96,0.0,207.09749
2006-09-30,12290.82912,1149.736,4181.15497,0.0,6500.5635,214.552,0.0,244.13539
2006-12-31,13361.04248,1192.629,3992.44952,0.0,7640.34071,258.474,0.0,267.78906
2007-03-31,15239.17728,1088.79614,3007.71428,0.0,10646.9214,246.982,0.0,239.96117
2007-06-30,13090.49461,785.3294,2130.23703,0.0,9641.44474,326.48,0.0,204.50248
2007-09-30,12456.02001,1245.61258,4738.65101,0.0,5875.88112,304.157,0.0,291.10588
2007-12-31,14292.10205,1231.88578,4981.06539,0.0,7423.19223,369.37528,0.0,284.21243
2008-03-31,16670.15492,1155.8614,5340.00372,0.0,9345.30349,581.10612,0.0,236.19099
2008-06-30,14640.03454,510.10056,2601.44609,0.0,10445.86464,912.15447,0.0,169.70119
2008-09-30,12941.26481,1140.88276,4424.75106,0.0,6487.01439,633.97915,0.0,253.67922
2008-12-31,14466.98326,1237.47409,5020.96089,0.0,7526.8416,447.99443,0.0,232.3345
2009-03-31,15847.21084,1186.50936,4479.67065,0.0,9306.09394,640.25554,0.0,229.45156
2009-06-30,13467.6033,126.12988,1205.69025,0.0,10820.99121,1147.37153,0.0,166.22899
2009-09-30,12815.06546,632.76532,5345.72871,0.0,5509.29776,1077.86121,0.0,248.27704
2009-12-31,14560.97685,1251.49697,5102.36176,0.0,7397.12994,604.22536,0.0,205.36418
2010-03-31,14372.43424,1202.3259,4706.7159,0.0,7700.82982,541.71507,0.0,220.34858
2010-06-30,13094.57886,498.15966,1971.8652,0.0,8936.73886,1486.71975,0.0,199.80243
2010-09-30,13045.4819,1188.97803,4473.28769,0.0,5942.63494,1198.72757,0.0,240.8357
2010-12-31,14614.50416,1236.97141,4499.30693,0.0,7962.05638,692.84441,0.0,222.71445
2011-03-31,16293.44199,889.7422,1777.88599,0.0,12506.39435,889.92012,0.0,226.61478
2011-06-30,14982.50486,220.49996,677.60784,0.0,12384.84928,1549.49654,0.0,147.97002
2011-09-30,13697.96794,1027.45193,2102.25604,0.0,9058.14238,1309.71604,0.0,198.42472
2011-12-31,14721.24934,1195.82213,3939.97967,0.0,8365.435,1026.24132,0.0,192.66991
2012-03-31,17016.38211,796.71744,4266.5328,0.0,10255.56983,1452.39935,0.0,243.13501
2012-06-30,14785.87912,0.0,805.94467,0.0,11948.25426,1861.85028,0.0,167.49957
2012-09-30,14488.78287,707.21502,3047.83543,0.0,8696.60662,1820.04889,0.0,211.78033
2012-12-31,14641.68637,1130.40208,3504.37535,0.0,8509.7477,1209.1853,0.0,285.29355
2013-03-31,16641.30535,1141.98068,4223.80392,0.0,9280.27491,1637.08461,0.0,354.31148
2013-06-30,14445.21699,627.25477,1585.93748,0.0,9680.17603,2339.31952,0.0,205.13481
2013-09-30,13746.7214,791.58987,4016.95527,0.0,6497.21564,2115.9179,0.0,317.02371
2013-12-31,15062.27094,1198.17042,4536.3436,0.0,7640.00043,1363.37998,0.0,316.99519
2014-03-31,16337.27092,959.27995,3540.34046,0.0,9865.27994,1618.94585,16.32629,347.28558
