date,Net_Gen_By_Fuel_MWh
2001-03-31,0.608
2001-06-30,0.722
2001-09-30,0.942
2001-12-31,0.871
2002-03-31,0.947
2002-06-30,0.78
2002-09-30,0.911
2002-12-31,1.046
2003-03-31,1.717
2003-06-30,1.029
2003-09-30,1.833
2003-12-31,1.441
2004-03-31,1.36524
2004-06-30,1.36524
2004-09-30,1.36524
2004-12-31,1.36524
2005-03-31,1.86337
2005-06-30,1.84686
2005-09-30,1.06902
2005-12-31,1.95476
2006-03-31,1.53078
2006-06-30,1.64175
2006-09-30,1.57726
2006-12-31,1.15921
2007-03-31,1.12257
2007-06-30,1.40888
2007-09-30,0.71254
2007-12-31,1.12003
2008-03-31,1.25526
2008-06-30,1.38296
2008-09-30,1.20582
2008-12-31,1.13297
2009-03-31,1.21829
2009-06-30,1.31093
2009-09-30,1.11318
2009-12-31,1.09359
2010-03-31,1.032
2010-06-30,1.02682
2010-09-30,0.56753
2010-12-31,1.07965
2011-03-31,1.79995
2011-06-30,2.37842
2011-09-30,1.36746
2011-12-31,1.86519
2012-03-31,1.20145
2012-06-30,1.21474
2012-09-30,0.74288
2012-12-31,1.10693
2013-03-31,1.15719
2013-06-30,1.40622
2013-09-30,1.00064
2013-12-31,0.88303
2014-03-31,0.92514
2014-06-30,1.33217
2014-09-30,0.82635
2014-12-31,0.88031
2015-03-31,0.78124
2015-06-30,1.05036
2015-09-30,0.58437
2015-12-31,0.73203
2016-03-31,0.75923
2016-06-30,0.60901
2016-09-30,0.33923
2016-12-31,0.42055
2017-03-31,0.503
2017-06-30,1.052
2017-09-30,0.38
2017-12-31,0.437
2018-03-31,0.79433
2018-06-30,1.066
2018-09-30,0.564
2018-12-31,1.676
2019-03-31,1.248
2019-06-30,1.078
2019-09-30,0.327
2019-12-31,0.987
2020-03-31,1.452
2020-06-30,1.104
2020-09-30,0.196
2020-12-31,0.803
2021-03-31,1.181
2021-06-30,1.114
2021-09-30,0.799
2021-12-31,1.361
