date,coal,natural_gas
2001-03-31,78.966,5.336
2001-06-30,80.691,6.024
2001-09-30,92.538,5.047
2001-12-31,88.302,2.901
2002-03-31,84.73,2.344
2002-06-30,84.855,2.814
2002-09-30,93.392,5.868
2002-12-31,89.516,4.719
2003-03-31,85.345,3.972
2003-06-30,87.279,3.791
2003-09-30,97.897,5.147
2003-12-31,93.071,1.843
2004-03-31,85.64324,1.00443
2004-06-30,92.84102,2.82527
2004-09-30,95.86064,4.24897
2004-12-31,99.99521,1.85576
2005-03-31,91.43265,2.01413
2005-06-30,91.56824,2.5995
2005-09-30,99.45926,5.9638
2005-12-31,98.06058,2.62941
2006-03-31,96.18955,3.30556
2006-06-30,87.57328,5.14056
2006-09-30,98.69681,11.94659
2006-12-31,93.88861,10.31378
2007-03-31,96.20239,13.36857
2007-06-30,84.4988,14.16984
2007-09-30,103.74501,17.57233
2007-12-31,96.26146,17.41725
2008-03-31,96.41804,14.9527
2008-06-30,92.31949,12.75349
2008-09-30,102.51561,17.45006
2008-12-31,95.65019,14.75296
2009-03-31,88.90697,14.96168
2009-06-30,83.35941,11.5959
2009-09-30,93.78261,15.81652
2009-12-31,93.06485,11.38082
2010-03-31,88.87468,13.77906
2010-06-30,92.63222,10.95404
2010-09-30,94.87072,14.96852
2010-12-31,73.85864,12.39245
2011-03-31,80.12796,10.48044
2011-06-30,78.81976,8.65985
2011-09-30,94.94732,13.33261
2011-12-31,83.86416,11.09864
2012-03-31,69.59431,14.63211
2012-06-30,70.04535,15.0889
2012-09-30,89.02334,16.996760000000002
2012-12-31,84.84125,11.8902
2013-03-31,82.16533,13.79799
2013-06-30,81.9658,11.64192
2013-09-30,92.7088,18.19252
2013-12-31,89.7878,17.31219
2014-03-31,81.62402,14.80623
2014-06-30,75.10966,15.93413
2014-09-30,93.28329,22.45912
2014-12-31,85.72025,17.55717
2015-03-31,83.92232,13.22253
2015-06-30,76.48015,17.45675
2015-09-30,87.11608,21.3198
2015-12-31,72.79414,17.99613
2016-03-31,63.4178,16.22442
2016-06-30,50.73722,19.64127
2016-09-30,74.68645,20.45114
2016-12-31,72.3308,14.16993
2017-03-31,59.74516,12.64139
2017-06-30,55.10018,10.83348
2017-09-30,76.5223,17.58322
2017-12-31,74.76016,10.81173
2018-03-31,60.46917,12.62414
2018-06-30,51.29636,13.89393
2018-09-30,77.00559,25.03637
2018-12-31,75.64108,20.00943
2019-03-31,70.17365,20.05114
2019-06-30,49.16196,16.95985
2019-09-30,68.54819,22.75014
2019-12-31,70.40919,18.63978
2020-03-31,53.73483,18.56132
2020-06-30,46.00456,14.49607
2020-09-30,68.70818,25.48582
2020-12-31,68.73172,19.24775
2021-03-31,61.47334,18.77579
2021-06-30,58.06108,21.80224
2021-09-30,83.09665,25.32964
2021-12-31,65.80214,19.65506
2022-03-31,58.00079162944749,20.930534459107967
2022-06-30,53.08754248789481,20.913640622602987
2022-09-30,67.05757112027979,25.535878604114245
2022-12-31,60.28044744989848,22.33826841353195
2023-03-31,58.004190589305466,21.81550433280557
2023-06-30,50.68101907812206,21.915626099830632
2023-09-30,64.94548647092512,26.65084852315382
2023-12-31,56.69819187332567,24.11388038736608
2024-03-31,47.93096205461657,22.958015763215748
2024-06-30,45.38276816349676,22.685823749443035
2024-09-30,60.581028068815726,26.80451083752758
2024-12-31,58.03435393660212,22.291894402316206
