date,Net_Gen_By_Fuel_MWh
2001-03-31,2.42007
2001-06-30,2.41167
2001-09-30,2.16761
2001-12-31,1.79855
2002-03-31,2.159
2002-06-30,2.271
2002-09-30,2.36
2002-12-31,1.913
2003-03-31,2.24305
2003-06-30,1.878
2003-09-30,2.31712
2003-12-31,2.039
2004-03-31,2.19114
2004-06-30,2.63975
2004-09-30,2.46414
2004-12-31,2.33936
2005-03-31,1.95696
2005-06-30,2.18068
2005-09-30,2.25602
2005-12-31,2.20392
2006-03-31,2.42057
2006-06-30,5.62428
2006-09-30,7.75157
2006-12-31,8.17445
2007-03-31,7.63647
2007-06-30,6.88385
2007-09-30,7.4365
2007-12-31,7.35258
2008-03-31,40.286
2008-06-30,60.31054
2008-09-30,59.34065
2008-12-31,86.08853
2009-03-31,103.14492
2009-06-30,144.22234
2009-09-30,107.14344
2009-12-31,220.29395
2010-03-31,186.37764
2010-06-30,244.44191
2010-09-30,226.73829
2010-12-31,330.03941
2011-03-31,319.8776
2011-06-30,372.00578
2011-09-30,191.04541
2011-12-31,357.4761
2012-03-31,395.66205
2012-06-30,342.32899
2012-09-30,206.22041
2012-12-31,354.36745
2013-03-31,377.78121
2013-06-30,322.04115
2013-09-30,204.64554
2013-12-31,336.40915
2014-03-31,377.54482
2014-06-30,325.90791
2014-09-30,205.89792
2014-12-31,346.09592
2015-03-31,332.14405
2015-06-30,277.52626
2015-09-30,208.87459
2015-12-31,360.33168
2016-03-31,373.63682
2016-06-30,305.87782
2016-09-30,249.8959
2016-12-31,363.79578
2017-03-31,542.33312
2017-06-30,539.61881
2017-09-30,369.90297
2017-12-31,780.85013
2018-03-31,883.09146
2018-06-30,771.90037
2018-09-30,615.52479
2018-12-31,788.33573
2019-03-31,794.35321
2019-06-30,761.50446
2019-09-30,666.86904
2019-12-31,855.09642
2020-03-31,802.78933
2020-06-30,865.77864
2020-09-30,725.84128
2020-12-31,1176.75695
2021-03-31,1690.9115
2021-06-30,1627.31619
2021-09-30,1362.39258
2021-12-31,2167.39932
