date,Net_Gen_By_Fuel_MWh
2001-03-31,35.09477
2001-06-30,31.35826
2001-09-30,38.99955
2001-12-31,40.45056
2002-03-31,58.87195
2002-06-30,66.41579
2002-09-30,78.19657
2002-12-31,77.93307
2003-03-31,76.79847
2003-06-30,83.09989
2003-09-30,86.73061
2003-12-31,62.48277
2004-03-31,64.04306
2004-06-30,79.6457
2004-09-30,83.39448
2004-12-31,64.2981
2005-03-31,114.96498
2005-06-30,140.02641
2005-09-30,180.5019
2005-12-31,126.36776
2006-03-31,131.99531
2006-06-30,146.6867
2006-09-30,149.97544
2006-12-31,133.86436
2007-03-31,67.81686
2007-06-30,78.73611
2007-09-30,80.1404
2007-12-31,76.27284
2008-03-31,61.66464
2008-06-30,80.72293
2008-09-30,78.50595
2008-12-31,65.04867
2009-03-31,65.56027
2009-06-30,81.04972
2009-09-30,99.64261
2009-12-31,98.10508
2010-03-31,74.70078
2010-06-30,98.58957
2010-09-30,87.57846
2010-12-31,70.80789
2011-03-31,73.31673
2011-06-30,92.30987
2011-09-30,104.57891
2011-12-31,92.95096
2012-03-31,85.77715
2012-06-30,93.71608
2012-09-30,109.16779
2012-12-31,106.00159
2013-03-31,69.89966
2013-06-30,86.79089
2013-09-30,82.57489
2013-12-31,73.10991
2014-03-31,80.24143
2014-06-30,116.51294
2014-09-30,106.68221
2014-12-31,100.36408
2015-03-31,89.2833
2015-06-30,103.7274
2015-09-30,110.52962
2015-12-31,101.2619
2016-03-31,85.10906
2016-06-30,71.14271
2016-09-30,78.11634
2016-12-31,67.27684
2017-03-31,58.76938
2017-06-30,63.85795
2017-09-30,71.36279
2017-12-31,65.543
2018-03-31,63.73337
2018-06-30,60.62227
2018-09-30,60.65968
2018-12-31,67.29689
2019-03-31,64.10025
2019-06-30,38.85885
2019-09-30,36.83723
2019-12-31,33.30537
2020-03-31,33.76209
2020-06-30,32.05874
2020-09-30,30.58691
2020-12-31,38.91335
2021-03-31,37.6876
2021-06-30,35.72355
2021-09-30,35.05003
2021-12-31,39.52927
