date,all_sources,coal,natural_gas,nuclear,hydro,wind,solar_all,other
2001-03-31,916139.902,482291.606,124720.004,192120.196,56802.126,1352.612,0.0,18522.086
2001-06-30,906264.47,454879.372,154380.105,185538.569,57916.259,1989.358,0.0,18250.142
2001-09-30,1035075.394,516334.8,211621.086,200933.987,52248.914,1702.427,0.0,19436.79
2001-12-31,879163.883,450450.164,148407.924,190233.556,49993.746,1692.934,0.0,19185.882
2002-03-31,904316.199,458892.491,143935.727,195624.784,62995.428,2377.436,0.0,19273.611
2002-06-30,938545.966,458378.691,165052.664,187841.15,79122.147,3228.373,0.0,20146.067
2002-09-30,1087407.36,528516.458,236555.267,205679.305,63641.353,2602.974,0.0,21941.555
2002-12-31,928182.726,487342.714,145462.089,190918.848,58569.903,2145.495,0.0,20365.739
2003-03-31,945554.943,493297.409,140421.345,190086.214,64582.212,2413.819,0.0,19695.46263
2003-06-30,921994.284,454507.588,149021.297,183158.278,82740.518,3146.293,0.0,19623.343
2003-09-30,1079347.903,532094.143,219277.915,202260.277,66295.58,2663.879,0.0,21667.972
2003-12-31,936288.074,493837.609,141186.983,188227.926,62188.018,2963.474,0.0,20823.054
2004-03-31,969637.63205,496448.93186,148374.43381,198193.225,66811.20382,3312.23818,0.0,20335.2242
2004-06-30,963025.25664,466129.23972,178529.46537,191271.74,70160.03796,4393.71402,0.0,20290.61421
2004-09-30,1081392.93208,523926.08655,224964.70393,208975.58,65435.50832,3304.70417,0.0,21083.77707
2004-12-31,956499.4425,491796.29106,158231.41344,190087.842,66010.55827,3133.08439,0.0,20871.21362
2005-03-31,959080.04539,496444.62125,148147.21643,192313.703,68815.00628,3658.67593,0.0,19935.48243
2005-06-30,968296.14583,471908.19783,182477.78254,184598.749,77119.85952,5240.8576,0.0,20029.38276
2005-09-30,1157432.32804,545320.72711,270961.54735,209190.54,64886.20435,4027.32031,0.0,21446.72816
2005-12-31,970614.23039,499199.4996,159373.70805,195883.373,59500.1848,4883.69519,0.0,20378.02041
2006-03-31,954720.96813,489177.38473,146137.65207,198248.035,76822.94796,6663.22353,0.0,20443.35058
2006-06-30,992733.44513,468129.46692,202736.67155,188734.377,89131.41,6982.21048,0.0,19762.64944
2006-09-30,1150238.65053,538866.15534,287358.52831,210844.916,64369.20693,5489.39489,0.0,21354.49317
2006-12-31,967009.16363,494338.12754,180207.91766,189391.308,58922.85078,7454.3081,0.0,20842.55557
2007-03-31,997232.73213,499153.32414,175300.42412,203536.131,68774.79973,8019.19992,0.0,20182.07649
2007-06-30,996086.69884,477275.70641,208133.99887,191249.053,72754.16756,8744.46023,0.0,19927.5716
2007-09-30,1170417.00338,544579.87677,307352.71706,213068.023,57160.84575,7724.45868,0.0,21269.00269
2007-12-31,993008.2895,495446.67621,205802.65103,198571.546,48820.16127,9961.80859,0.0,21028.27093
2008-03-31,1012733.87573,510285.10213,194812.49275,200581.423,61236.95535,12906.95405,0.0,20130.21917
2008-06-30,1004218.86005,472942.20429,209936.52171,192477.983,78632.50659,15705.94235,0.0,20335.05998
2008-09-30,1129943.185,528666.2966,279130.40151,213989.203,62962.55608,10384.25856,0.0,21183.19005
2008-12-31,972491.83878,473907.64363,199101.1831,199159.826,51999.36709,16365.94512,0.0,20028.78379
2009-03-31,966482.99771,448371.2629,196731.70984,205570.267,63129.78097,18902.06258,0.0,19696.22009
2009-06-30,948501.36854,405694.80175,213509.50178,194538.595,84562.85708,19319.07903,0.0,19746.01304
2009-09-30,1081164.25436,458639.00018,303260.00441,210945.37,60323.87864,15070.12282,0.0,21192.26364
2009-12-31,954182.30588,443199.18815,207477.46449,187800.353,65428.57749,20594.86727,0.0,20795.22982
2010-03-31,992859.53394,470769.95319,203801.47634,202449.432,63858.56512,20875.27133,0.0,20290.59199
2010-06-30,991496.19649,435715.86785,230577.89387,192570.75956,74029.70647,26511.00227,0.0,20703.47745
2010-09-30,1164654.76754,506091.49087,328779.64697,212858.766,61901.19997,20515.24843,0.0,21884.51616
2010-12-31,976049.40097,434712.9666,224538.21651,199089.343,60413.59783,26750.72407,0.0,21285.33536
2011-03-31,994708.4409,443959.06792,206125.43713,203193.489,80796.79126,29546.70275,0.0,20993.76914
2011-06-30,993755.97749,419645.03505,235962.90726,176830.386,95932.44692,35178.8867,0.0,20877.52065
2011-09-30,1163135.38695,488807.50263,331218.45379,210532.27,78425.80452,21831.25237,0.0,22335.58025
2011-12-31,948541.12078,381018.39973,240382.13108,199648.222,64199.86075,33619.75681,0.0,21933.62741
2012-03-31,958005.4647,348488.58348,273621.31939,197956.822,69297.74257,38709.9154,0.0,21277.93087
2012-06-30,992570.7418,343529.1233,317777.91188,183092.461,81594.37288,37221.51637,0.0,20856.91085
2012-09-30,1144926.52931,438219.92574,378611.01509,203242.322,67128.73579,26082.36745,0.0,22477.85914
2012-12-31,952262.53086,383805.31203,255883.92903,185039.644,58219.36806,38807.9155,0.0,22358.95722
2013-03-31,984094.29194,392285.18628,253567.38303,195836.591,65781.35075,44569.74831,0.0,21988.19213
2013-06-30,978311.15596,369630.39857,261467.08799,186044.727,80931.26541,47463.08218,0.0,21674.59765
2013-09-30,1121072.2675,435403.34289,343990.6111,207682.588,65849.03941,32401.57838,0.0,23441.98334
2013-12-31,982486.35205,383795.78806,265810.47773,199452.567,56003.72716,43405.33658,0.0,23115.44924
2014-03-31,1033411.49791,436834.4574,245154.1672,198198.639,63287.05285,49655.75768,5098.09614,22896.51262
2014-06-30,980181.72355,365643.31375,264369.16366,187470.25,77727.66939,50035.73313,8341.07413,22822.41311
2014-09-30,1109988.82267,424189.06552,344011.27805,210603.372,60238.9758,33877.6816,8833.4646,24124.8335
2014-12-31,969955.93969,355043.51307,273074.34942,200893.721,58112.92383,48086.10939,6651.05502,23415.90015
2015-03-31,1019105.96162,367914.8912,292425.27731,202278.266,70705.36467,45391.62061,7406.94909,22661.79186
2015-06-30,978611.40207,319246.78284,315800.10196,194127.185,63010.47683,48439.75671,11506.24369,22806.04333
2015-09-30,1142637.30733,391755.80965,403238.75812,210303.9,56230.44895,40727.04344,11816.12227,24420.10985
2015-12-31,937173.20853,273480.71302,322017.97271,190468.526,59133.79438,56160.12694,8302.85583,23616.25573
2016-03-31,970778.33662,278336.71453,312485.86337,204311.81,77143.43501,60544.03864,9994.1356,22880.46823
2016-06-30,977443.17076,269841.75629,340701.36873,196483.662,74601.2776,55950.64342,15288.0583,22353.46866
2016-09-30,1173055.43996,386088.93553,431916.28498,207323.928,57392.5541,47611.32344,17226.35288,23830.42835
2016-12-31,955332.86517,304881.24798,293203.41685,197574.548,58674.88638,62886.55663,12357.945,23210.96401
2017-03-31,954697.00789,291519.61841,273413.54163,201774.183,80122.84056,68620.497,14191.91262,22743.76025
2017-06-30,977307.776,281620.17664,303710.11268,185066.887,92591.87636,68587.32848,23912.16865,22303.10813
2017-09-30,1125063.21526,345388.25134,406166.42887,211796.355,67783.85763,47910.61905,23256.74555,23598.49931
2017-12-31,977114.85869,287307.22954,313152.40792,206312.21,59834.35511,69184.25069,15916.3207,23023.23422
2018-03-31,1001671.44684,281959.95966,315328.54049,206471.726,75826.93821,75252.01535,18091.28628,23016.60227
2018-06-30,1011589.80725,260076.73317,344481.46253,196140.959,86156.92684,75086.84077,29130.43822,22174.09667
2018-09-30,1175576.37803,327049.82455,468210.82896,209463.229,66282.05512,54812.68201,28248.8383,23082.66673
2018-12-31,989439.7116,280400.82122,341111.85011,195008.563,64258.06866,67515.9156,17894.02631,22498.89559
2019-03-31,1001192.92594,259185.733,349543.68887,203495.429,74012.33153,72696.88134,20190.93847,21897.41365
2019-06-30,980073.69101,210346.5892,358953.60172,196509.352,87879.98143,77140.66348,32283.07148,20828.24869
2019-09-30,1171985.9722,280517.18374,496619.88184,210172.859,65979.82595,66592.22066,33402.8858,22675.63879
2019-12-31,974602.62426,214907.30556,380697.00122,199231.622,60001.5916,79452.71801,21017.37371,20909.53619
2020-03-31,970987.04266,172071.85563,389692.06462,204077.43,74188.93643,86551.68885,24729.05238,21424.13848
2020-06-30,935921.43256,152484.99823,370076.93565,190713.069,81169.89887,88342.13957,39580.22731,20384.97413
2020-09-30,1141099.4448,249261.63915,495813.19329,204094.944,68704.14708,69081.50766,39982.81011,20817.03618
2020-12-31,959127.54677,199574.40409,368584.67587,190993.42,61210.91245,93962.71295,26429.00486,20821.7427
2021-03-31,989303.82278,231367.75718,343635.5549,198394.861,69011.32019,97265.58333,31168.76469,21080.51744
2021-06-30,985116.45675,205245.58314,369894.37315,186556.512,66071.23028,96344.93459,49711.46221,20593.52629
2021-09-30,1166302.54389,282413.731,480583.34172,202786.467,61033.80223,76998.43445,49380.55526,21448.08647
2021-12-31,974817.32975,179651.4541,381116.53803,190413.66,64108.53265,109158.29483,33442.02185,20734.61731
2022-03-31,991358.047248305,197366.5829830028,374133.9706636444,198882.47381019103,72948.85329707526,96183.34457167237,38231.79511911578,20157.225490512654
2022-06-30,989534.913959024,164529.681547052,401444.0777487443,188143.9867368032,83401.03487055132,98345.39469137658,42399.367214243146,19853.667407477944
2022-09-30,1144936.2536026456,228548.4963262044,494070.2213631528,208152.7728078828,67085.35579335768,90240.11427050718,43017.96423369882,21128.346544412445
2022-12-31,976302.0404025108,165666.1880218594,400624.49111872166,194470.2606624647,63245.454370404914,99668.24708300966,40485.47174157117,20218.491363990448
2023-03-31,1005556.602903692,180034.95994212895,394225.9246749531,199455.9440106025,74969.89374976304,100109.94723075768,42536.24105666689,19575.623201692128
