date,coal,natural_gas
2001-03-31,5094.001,1389.458
2001-06-30,4822.768,1687.796
2001-09-30,5521.643,2263.811
2001-12-31,4793.884,1586.655
2002-03-31,4826.983,1500.851
2002-06-30,4849.09,1721.565
2002-09-30,5613.788,2413.385
2002-12-31,5128.113,1499.777
2003-03-31,5165.455,1415.21
2003-06-30,4795.752,1516.311
2003-09-30,5631.662,2149.861
2003-12-31,5190.709,1417.166
2004-03-31,5232.25956,1462.04229
2004-06-30,4940.39556,1741.0519
2004-09-30,5562.14218,2157.8775
2004-12-31,5205.45018,1551.68926
2005-03-31,5245.87732,1420.71657
2005-06-30,4989.7281,1745.94423
2005-09-30,5821.76354,2544.26966
2005-12-31,5293.01296,1509.58993
2006-03-31,5161.87721,1390.52253
2006-06-30,4955.86241,1897.2815
2006-09-30,5727.96973,2642.79488
2006-12-31,5214.26242,1681.90099
2007-03-31,5272.30868,1605.31826
2007-06-30,5052.29471,1906.4778
2007-09-30,5794.49558,2789.4226
2007-12-31,5244.489,1880.76775
2008-03-31,5389.91527,1738.24419
2008-06-30,5020.75184,1910.27142
2008-09-30,5628.72125,2480.45849
2008-12-31,5012.31782,1772.01146
2009-03-31,4758.25917,1734.95193
2009-06-30,4335.29253,1906.44282
2009-09-30,4893.77179,2665.1506
2009-12-31,4715.96058,1831.83975
2010-03-31,4997.83174,1795.58871
2010-06-30,4654.2062,2044.47402
2010-09-30,5411.55589,2899.25055
2010-12-31,4623.65234,1954.87256
2011-03-31,4725.4398,1815.16839
2011-06-30,4490.46457,2115.02856
2011-09-30,5235.16419,2919.9452
2011-12-31,4103.05116,2063.17262
2012-03-31,3765.17108,2317.42317
2012-06-30,3704.01563,2777.65699
2012-09-30,4715.29448,3302.20852
2012-12-31,4103.58223,2208.37264
2013-03-31,4186.61997,2169.50142
2013-06-30,3960.13398,2281.53224
2013-09-30,4659.39304,2976.23077
2013-12-31,4104.42944,2291.60707
2014-03-31,4639.26141,2149.55578
2014-06-30,3899.21929,2278.27206
2014-09-30,4530.93677,2927.0308
2014-12-31,3794.13659,2332.43877
2015-03-31,3925.90757,2468.34922
2015-06-30,3429.95087,2691.58201
2015-09-30,4203.26107,3439.35165
2015-12-31,2965.65374,2727.2807
2016-03-31,3020.15903,2622.59048
2016-06-30,2916.52809,2909.03953
2016-09-30,4126.18515,3684.51074
2016-12-31,3259.40866,2488.08365
2017-03-31,3123.59313,2323.46715
2017-06-30,3015.64552,2598.49924
2017-09-30,3686.82965,3441.23531
2017-12-31,3077.97956,2669.17379
2018-03-31,3029.83117,2672.61641
2018-06-30,2797.01393,2941.88234
2018-09-30,3499.91871,3944.15997
2018-12-31,2988.95622,2875.5644
2019-03-31,2797.97279,2908.36434
2019-06-30,2280.5883,3018.04701
2019-09-30,3012.75371,4143.23729
2019-12-31,2322.24509,3160.25269
2020-03-31,1885.53545,3283.37912
2020-06-30,1684.74493,3124.60906
2020-09-30,2697.66732,4149.46793
2020-12-31,2164.26611,3086.96873
2021-03-31,2495.86182,2872.39718
2021-06-30,2219.78428,3106.93537
2021-09-30,3028.31188,3996.46011
2021-12-31,1962.61153,3194.652
2022-03-31,2116.1304729954245,3095.9533802649257
2022-06-30,1782.548486699885,3352.0436673875065
2022-09-30,2471.5663534114283,4151.132396897692
2022-12-31,1788.4929595766737,3316.2425174120417
2023-03-31,1921.2393965004485,3244.021936151543
2023-06-30,1523.7558634092784,3468.3859524758136
2023-09-30,2247.0486242237057,4318.440730707389
2023-12-31,1443.0536030794174,3471.3661549507106
2024-03-31,1309.833877715868,3481.9432855632604
2024-06-30,1080.8083957348608,3694.528184143956
2024-09-30,1922.7668457173927,4378.081392313303
2024-12-31,1310.2181584268983,3477.40078701277
