ds,y
2001-03-31,0.547
2001-06-30,0.19
2001-09-30,0.214
2001-12-31,0.466
2002-03-31,0.341
2002-06-30,0.356
2002-09-30,0.403
2002-12-31,0.192
2003-03-31,0.284
2003-06-30,0.242
2003-09-30,0.268
2003-12-31,0.297
2004-03-31,0.58641
2004-06-30,0.58641
2004-09-30,0.58641
2004-12-31,0.58641
2005-03-31,0.3874
2005-06-30,0.46158
2005-09-30,0.71832
2005-12-31,0.36162
2006-03-31,0.39819
2006-06-30,0.44132
2006-09-30,0.80885
2006-12-31,0.56853
2007-03-31,0.41391
2007-06-30,0.51161
2007-09-30,0.47238
2007-12-31,0.50736
2008-03-31,0.39233
2008-06-30,0.38026
2008-09-30,0.32754
2008-12-31,0.31512
2009-03-31,0.30763
2009-06-30,0.22879
2009-09-30,0.35153
2009-12-31,0.28395
2010-03-31,0.0
2010-06-30,0.0
2010-09-30,0.0
2010-12-31,0.0
2011-03-31,0.40153
2011-06-30,1.02361
2011-09-30,1.94969
2011-12-31,1.38134
2012-03-31,1.15725
2012-06-30,1.36369
2012-09-30,1.91655
2012-12-31,1.06579
2013-03-31,1.95531
2013-06-30,1.72373
2013-09-30,2.04392
2013-12-31,1.71086
2014-03-31,2.30329
2014-06-30,1.36193
2014-09-30,0.9179
2014-12-31,1.48522
2015-03-31,2.59186
2015-06-30,1.05305
2015-09-30,1.12413
2015-12-31,1.93682
2016-03-31,1.25425
2016-06-30,1.58003
2016-09-30,2.00788
2016-12-31,1.18145
2017-03-31,1.24813
2017-06-30,0.96469
2017-09-30,1.75817
2017-12-31,1.39152
2018-03-31,1.22284
2018-06-30,1.05033
2018-09-30,1.70742
2018-12-31,1.98873
2019-03-31,1.82968
2019-06-30,0.90663
2019-09-30,1.70862
2019-12-31,1.67884
2020-03-31,1.04389
2020-06-30,0.75134
2020-09-30,1.01243
2020-12-31,1.22022
2021-03-31,1.00283
2021-06-30,1.10049
2021-09-30,1.91441
2021-12-31,1.72202
