date,Net_Gen_By_Fuel_MWh
2001-03-31,87.87785
2001-06-30,101.37296
2001-09-30,103.1355
2001-12-31,104.4197
2002-03-31,99.62846
2002-06-30,119.22352
2002-09-30,127.87206
2002-12-31,100.19859
2003-03-31,111.40423
2003-06-30,112.42674
2003-09-30,113.16929
2003-12-31,115.93567
2004-03-31,110.3208
2004-06-30,127.94526
2004-09-30,132.54336
2004-12-31,117.2134
2005-03-31,110.55518
2005-06-30,123.90873
2005-09-30,127.51918
2005-12-31,116.85111
2006-03-31,123.94882
2006-06-30,128.13522
2006-09-30,123.33019
2006-12-31,115.60453
2007-03-31,113.57683
2007-06-30,117.4142
2007-09-30,124.34116
2007-12-31,121.61303
2008-03-31,94.72357
2008-06-30,115.75508
2008-09-30,110.94343
2008-12-31,112.78281
2009-03-31,104.00091
2009-06-30,115.40379
2009-09-30,103.66698
2009-12-31,96.9707
2010-03-31,81.0846
2010-06-30,115.04274
2010-09-30,114.61585
2010-12-31,103.37822
2011-03-31,108.05837
2011-06-30,116.55434
2011-09-30,123.70378
2011-12-31,121.92206
2012-03-31,93.00668
2012-06-30,106.24474
2012-09-30,101.05172
2012-12-31,96.38629
2013-03-31,107.60561
2013-06-30,123.5604
2013-09-30,127.33112
2013-12-31,116.26959
2014-03-31,111.4887
2014-06-30,135.5068
2014-09-30,129.04354
2014-12-31,123.72833
2015-03-31,109.91796
2015-06-30,118.72671
2015-09-30,111.58253
2015-12-31,121.32625
2016-03-31,98.17367
2016-06-30,122.23118
2016-09-30,117.27729
2016-12-31,124.14354
2017-03-31,69.92764
2017-06-30,49.78975
2017-09-30,46.88912
2017-12-31,46.71579
2018-03-31,113.07501
2018-06-30,124.8302
2018-09-30,111.1001
2018-12-31,122.22154
2019-03-31,134.44701
2019-06-30,141.14272
2019-09-30,142.97076
2019-12-31,139.75645
2020-03-31,141.52869
2020-06-30,132.93758
2020-09-30,144.01326
2020-12-31,138.72853
2021-03-31,122.62372
2021-06-30,141.7444
2021-09-30,127.5135
2021-12-31,135.7104
