date,coal,natural_gas
2001-03-31,9.481,304.852
2001-06-30,10.967,302.416
2001-09-30,11.243,336.989
2001-12-31,9.427,252.999
2002-03-31,10.972,220.084
2002-06-30,10.262,210.628
2002-09-30,11.138,309.783
2002-12-31,10.864,225.048
2003-03-31,10.355,206.743
2003-06-30,9.143,182.359
2003-09-30,11.361,300.998
2003-12-31,10.863,225.178
2004-03-31,11.40917,218.43248
2004-06-30,9.14994,221.62811
2004-09-30,11.31177,302.95628
2004-12-31,10.48857,246.28502
2005-03-31,9.39519,190.67297
2005-06-30,9.90577,187.38516
2005-09-30,10.34536,295.95675
2005-12-31,10.47019,216.07312
2006-03-31,10.11009,195.66008
2006-06-30,9.60416,214.6143
2006-09-30,11.28926,321.69584
2006-12-31,10.793,244.90747
2007-03-31,10.49827,205.75894
2007-06-30,10.3491,219.56117
2007-09-30,11.19381,340.04176
2007-12-31,10.07899,277.46977
2008-03-31,10.15783,243.94144
2008-06-30,9.21708,227.64905
2008-09-30,10.68325,310.98066
2008-12-31,10.34376,270.24724
2009-03-31,9.27483,228.0977
2009-06-30,8.32295,188.56585
2009-09-30,9.01288,332.46503
2009-12-31,9.4742,259.46615
2010-03-31,9.0631,245.82278
2010-06-30,9.38285,174.80693
2010-09-30,9.74404,265.40632
2010-12-31,8.74043,255.68404
2011-03-31,9.81238,188.02039
2011-06-30,9.136,139.29919
2011-09-30,9.1097,249.87672
2011-12-31,8.51516,227.56752
2012-03-31,8.34498,238.93745
2012-06-30,6.09372,226.4201
2012-09-30,7.6554,320.81305
2012-12-31,5.81843,265.67393
2013-03-31,4.73459,231.88376
2013-06-30,5.60857,215.64345
2013-09-30,7.02659,305.95029
2013-12-31,4.00713,275.34793
2014-03-31,4.2958,248.60283
2014-06-30,5.26269,214.88966
2014-09-30,7.16234,306.30993
2014-12-31,3.97561,263.76791
2015-03-31,3.72988,206.01289
2015-06-30,3.83692,222.16958
2015-09-30,3.73347,318.50975
2015-12-31,3.2701,259.52097
2016-03-31,3.83833,188.48674
2016-06-30,3.72121,175.59557
2016-09-30,3.67799,266.76245
2016-12-31,3.84437,210.34625
2017-03-31,3.73211,168.58222
2017-06-30,3.17177,157.40578
2017-09-30,3.56984,264.36159
2017-12-31,3.9155,209.43341
2018-03-31,3.75496,173.07378
2018-06-30,3.76131,141.15472
2018-09-30,3.89604,258.03031
2018-12-31,3.1608,212.4094
2019-03-31,3.70098,176.63322
2019-06-30,3.6639,120.03651
2019-09-30,0.87499,226.89308
2019-12-31,3.85446,214.16284
2020-03-31,3.37236,167.72066
2020-06-30,3.1226,137.95948
2020-09-30,3.2623,254.45956
2020-12-31,3.71564,223.15266
2021-03-31,3.38626,164.40186
2021-06-30,3.73363,174.8507
2021-09-30,3.70566,263.62169
2021-12-31,3.56395,198.90278
2022-03-31,1.7698522126096,164.78495095479266
2022-06-30,1.6317535161361034,144.9647438231249
2022-09-30,2.1338233569983607,247.73951533525064
2022-12-31,1.5898371612245668,193.4611430801293
2023-03-31,1.3192844039441942,151.88051221060562
2023-06-30,1.2471408591233648,129.76422925190474
2023-09-30,1.4876658168134496,237.7808005893732
2023-12-31,1.1234621246147642,188.739869450254
2024-03-31,0.8817072515342068,164.31807831200115
2024-06-30,0.233722237664927,152.676834085291
2024-09-30,1.2428828736303696,243.3938181179456
2024-12-31,0.5315224940710319,188.66587448716413
