date,coal,natural_gas
2001-03-31,4.132,12.205
2001-06-30,2.81,9.694
2001-09-30,5.119,11.724
2001-12-31,2.797,11.647
2002-03-31,3.28,10.878
2002-06-30,2.909,10.33
2002-09-30,3.254,11.262
2002-12-31,3.643,11.892
2003-03-31,3.578,10.101
2003-06-30,2.9290000000000003,8.683
2003-09-30,2.631,9.057
2003-12-31,3.654,10.172
2004-03-31,3.86768,13.79766
2004-06-30,3.08176,12.71683
2004-09-30,2.94253,13.34623
2004-12-31,3.67444,12.91915
2005-03-31,3.69301,10.83137
2005-06-30,2.93708,10.09707
2005-09-30,3.06146,12.86712
2005-12-31,3.59365,11.96321
2006-03-31,3.83099,12.34829
2006-06-30,2.90414,11.643
2006-09-30,2.9676400000000003,13.01459
2006-12-31,3.66416,13.33217
2007-03-31,3.94831,11.01479
2007-06-30,2.85804,9.82921
2007-09-30,2.86827,10.10113
2007-12-31,3.82743,11.50524
2008-03-31,3.94799,11.47364
2008-06-30,3.22162,9.70574
2008-09-30,2.97724,11.43578
2008-12-31,3.75693,11.71815
2009-03-31,3.8668,10.08437
2009-06-30,2.8702300000000003,9.10615
2009-09-30,3.03971,8.90059
2009-12-31,3.99288,11.03161
2010-03-31,3.97886,10.74118
2010-06-30,2.6736,10.04009
2010-09-30,2.8389100000000003,9.61605
2010-12-31,3.90982,10.45306
2011-03-31,3.9216,11.22414
2011-06-30,3.15584,10.48566
2011-09-30,3.37513,10.40136
2011-12-31,4.03496,11.04732
2012-03-31,4.27725,11.3501
2012-06-30,3.22132,9.81189
2012-09-30,3.24872,9.58146
2012-12-31,4.10023,10.16261
2013-03-31,4.03976,9.65849
2013-06-30,2.91446,8.28905
2013-09-30,3.25959,8.02889
2013-12-31,3.80634,9.01141
2014-03-31,3.92147,8.71733
2014-06-30,3.14726,8.25246
2014-09-30,2.77649,7.41354
2014-12-31,3.5584100000000003,8.48651
2015-03-31,3.74679,9.54207
2015-06-30,2.95099,7.47305
2015-09-30,3.40595,6.62579
2015-12-31,4.45831,7.45317
2016-03-31,4.24602,7.63342
2016-06-30,2.68132,7.27075
2016-09-30,2.77818,6.86541
2016-12-31,3.50254,7.23723
2017-03-31,3.66371,7.97169
2017-06-30,2.59863,6.99875
2017-09-30,2.93066,7.1228
2017-12-31,3.6338,7.68148
2018-03-31,3.60312,7.36718
2018-06-30,2.78222,6.20709
2018-09-30,3.40329,6.41218
2018-12-31,4.13887,6.15571
2019-03-31,4.33483,7.28327
2019-06-30,2.91235,5.93366
2019-09-30,3.23255,5.80805
2019-12-31,3.96341,6.23925
2020-03-31,4.27688,6.57264
2020-06-30,3.37305,5.28756
2020-09-30,3.1162,5.20916
2020-12-31,4.60186,6.62974
2021-03-31,4.19185,5.36934
2021-06-30,3.64244,4.97637
2021-09-30,3.87462,7.32975
2021-12-31,4.02075,5.91486
2022-03-31,4.032169368209456,5.521036053884879
2022-06-30,3.0922173276037515,4.410502525487774
2022-09-30,3.386789966299636,4.775127787868667
2022-12-31,3.9696070958988825,5.292068173571881
2023-03-31,3.981040126811481,5.043518932560102
2023-06-30,3.103818294636403,3.863445321463552
2023-09-30,3.285826440887804,3.853364342227209
2023-12-31,4.102362181206557,4.62171084151174
2024-03-31,4.234824947114901,5.121442223901653
2024-06-30,3.262948338675224,3.943134048427282
2024-09-30,3.369225679254213,4.6057283997662415
2024-12-31,3.993971758217047,4.876625785999715
