date,Net_Gen_By_Fuel_MWh
2001-03-31,12076.691
2001-06-30,11346.73
2001-09-30,10083.937
2001-12-31,11544.548
2002-03-31,13219.504
2002-06-30,12135.092
2002-09-30,10396.256
2002-12-31,11348.516
2003-03-31,12984.155
2003-06-30,11913.102
2003-09-30,11642.865
2003-12-31,12426.017
2004-03-31,14077.85514
2004-06-30,11819.58478
2004-09-30,11668.64356
2004-12-31,13815.19472
2005-03-31,13896.46098
2005-06-30,11692.00322
2005-09-30,11149.8258
2005-12-31,12586.71253
2006-03-31,14357.09124
2006-06-30,13331.73228
2006-09-30,12290.82912
2006-12-31,13361.04248
2007-03-31,15239.17728
2007-06-30,13090.49461
2007-09-30,12456.02001
2007-12-31,14292.10205
2008-03-31,16670.15492
2008-06-30,14640.03454
2008-09-30,12941.26481
2008-12-31,14466.98326
2009-03-31,15847.21084
2009-06-30,13467.6033
2009-09-30,12815.06546
2009-12-31,14560.97685
2010-03-31,14372.43424
2010-06-30,13094.57886
2010-09-30,13045.4819
2010-12-31,14614.50416
2011-03-31,16293.44199
2011-06-30,14982.50486
2011-09-30,13697.96794
2011-12-31,14721.24934
2012-03-31,17016.38211
2012-06-30,14785.87912
2012-09-30,14488.78287
2012-12-31,14641.68637
2013-03-31,16641.30535
2013-06-30,14445.21699
2013-09-30,13746.7214
2013-12-31,15062.27094
2014-03-31,16337.27092
2014-06-30,14463.11209
2014-09-30,14214.70525
2014-12-31,15104.81893
2015-03-31,15940.0588
2015-06-30,12768.21837
2015-09-30,13884.15566
2015-12-31,15274.10182
2016-03-31,16755.72728
2016-06-30,14378.26216
2016-09-30,14228.32666
2016-12-31,14819.69672
2017-03-31,16762.80815
2017-06-30,15335.52642
2017-09-30,15725.51298
2017-12-31,14889.89992
2018-03-31,17583.9366
2018-06-30,15756.24964
2018-09-30,16165.52218
2018-12-31,14607.85199
2019-03-31,16336.95679
2019-06-30,14794.51849
2019-09-30,16022.83
2019-12-31,15104.07269
2020-03-31,18142.47096
2020-06-30,14153.15822
2020-09-30,16334.60232
2020-12-31,14994.55046
2021-03-31,16772.56343
2021-06-30,13923.16264
2021-09-30,14646.41163
2021-12-31,15739.69883
