date,Net_Gen_By_Fuel_MWh
2001-03-31,4.233
2001-06-30,3.606
2001-09-30,8.69
2001-12-31,3.56
2002-03-31,2.715
2002-06-30,5.695
2002-09-30,6.526
2002-12-31,1.742
2003-03-31,5.207
2003-06-30,5.692
2003-09-30,8.262
2003-12-31,6.307
2004-03-31,6.98832
2004-06-30,6.98832
2004-09-30,6.98832
2004-12-31,6.98832
2005-03-31,5.11927
2005-06-30,6.47907
2005-09-30,10.34312
2005-12-31,4.9963
2006-03-31,5.312
2006-06-30,11.22728
2006-09-30,31.86672
2006-12-31,19.17366
2007-03-31,20.3886
2007-06-30,25.96938
2007-09-30,33.94944
2007-12-31,25.6661
2008-03-31,16.84554
2008-06-30,17.25734
2008-09-30,15.90196
2008-12-31,15.65386
2009-03-31,19.0383
2009-06-30,13.9585
2009-09-30,24.18648
2009-12-31,20.57854
2010-03-31,0.0
2010-06-30,0.0
2010-09-30,0.0
2010-12-31,36.73224
2011-03-31,35.29903
2011-06-30,89.99172
2011-09-30,171.41782
2011-12-31,121.48412
2012-03-31,97.58128
2012-06-30,114.95761
2012-09-30,161.58442
2012-12-31,89.87505
2013-03-31,161.55728
2013-06-30,142.40594
2013-09-30,168.87496
2013-12-31,141.39307
2014-03-31,195.6708
2014-06-30,115.63011
2014-09-30,77.97346
2014-12-31,126.17952
2015-03-31,231.71565
2015-06-30,94.07073
2015-09-30,100.41983
2015-12-31,172.99997
2016-03-31,98.38162
2016-06-30,125.1347
2016-09-30,159.00514
2016-12-31,93.53921
2017-03-31,84.55522
2017-06-30,79.04313
2017-09-30,149.68511
2017-12-31,103.23786
2018-03-31,89.20234
2018-06-30,83.95248
2018-09-30,144.75761
2018-12-31,158.45769
2019-03-31,153.68239
2019-06-30,73.60324
2019-09-30,148.70887
2019-12-31,131.21832
2020-03-31,71.95885
2020-06-30,56.09172
2020-09-30,77.15441
2020-12-31,85.5907
2021-03-31,70.38957
2021-06-30,105.97408
2021-09-30,187.61762
2021-12-31,129.89314
